user_id,month,year,total_fuel_liters,bill_amount,vehicle_type,daily_distance_km,office_days,weekend_trip_km,holiday_trip_km,fuel_price_per_liter,avg_trip_duration,occupancy_days,predicted_next_month
U978,May,2025,79,8175,Petrol,44,19,36,2,103.49,44,26,77
U731,Nov,2023,29,2962,Hybrid,18,24,101,58,102.15,40,28,28
U911,Feb,2025,67,7075,Diesel,41,21,48,115,105.6,38,22,64
U920,Dec,2024,72,7272,Diesel,48,17,18,130,101.01,41,26,68
U657,Mar,2023,19,1907,Hybrid,13,16,6,200,100.42,89,21,18
U538,Apr,2023,141,14965,Petrol,62,19,132,291,106.14,53,23,131
U941,Jul,2023,41,4318,Diesel,24,17,41,97,105.33,80,26,40
U597,Mar,2025,124,12894,Petrol,54,19,87,215,103.99,65,18,134
U985,Sep,2024,78,8091,Petrol,24,23,134,123,103.74,87,19,73
U911,Aug,2023,78,8110,Diesel,40,25,10,72,103.98,64,23,80
U939,Apr,2023,59,6106,Diesel,31,24,40,129,103.5,59,21,54
U789,Jan,2023,103,10623,Petrol,76,15,2,26,103.14,47,28,99
U754,Jan,2023,74,7696,Petrol,36,18,39,164,104.0,33,31,71
U696,Jan,2024,17,1771,Diesel,5,24,50,67,104.23,27,15,18
U586,Jan,2025,43,4538,Petrol,21,19,31,13,105.54,36,29,42
U822,Aug,2024,35,3699,Petrol,13,16,47,97,105.69,34,29,36
U510,Mar,2023,145,14937,Petrol,49,26,70,278,103.02,19,15,147
U505,Jun,2024,139,14360,Petrol,70,16,147,246,103.31,46,29,129
U623,Mar,2023,51,5252,Diesel,36,15,88,111,102.99,44,16,55
U830,Nov,2025,116,12097,Petrol,49,22,108,206,104.29,40,18,112
U853,May,2025,49,5077,Petrol,13,16,34,232,103.63,18,31,44
U618,Jul,2025,43,4606,Diesel,34,17,107,60,107.12,81,30,41
U794,Feb,2023,62,6545,Hybrid,42,26,39,84,105.57,57,30,59
U897,Jun,2024,105,11254,Petrol,64,16,51,182,107.19,44,22,96
U659,Jun,2025,41,4332,Petrol,5,18,111,238,105.67,30,20,41
U803,Nov,2023,34,3664,Petrol,9,15,38,249,107.77,85,16,32
U728,Mar,2023,97,10193,Diesel,67,17,67,70,105.09,53,27,99
U865,Jun,2024,73,7862,Diesel,40,19,75,227,107.71,55,20,65
U716,Oct,2025,126,12760,Diesel,69,24,64,84,101.27,45,20,138
U936,Oct,2023,0,0,Electric,77,15,61,270,100.42,63,27,0
U684,May,2024,46,4812,Diesel,28,18,1,289,104.63,27,15,47
U515,Dec,2025,38,4099,Diesel,8,20,133,235,107.87,55,23,39
U657,Feb,2024,149,15397,Petrol,72,18,121,290,103.34,42,26,139
U636,Sep,2024,64,6508,Petrol,29,21,74,38,101.7,78,26,59
U761,Aug,2023,0,0,Electric,78,21,39,205,104.17,33,18,0
U657,Mar,2023,49,5154,Petrol,11,20,88,182,105.19,86,30,46
U547,Aug,2023,47,4818,Petrol,17,23,27,186,102.52,39,26,43
U824,Sep,2024,92,9726,Diesel,72,16,79,132,105.72,52,15,95
U832,Mar,2023,124,13367,Petrol,47,24,62,29,107.8,17,18,122
U673,Mar,2024,126,13504,Diesel,61,22,139,254,107.18,16,23,126
U630,Feb,2024,76,7777,Diesel,40,22,40,142,102.33,19,21,69
U911,Aug,2023,52,5335,Petrol,18,25,28,102,102.61,75,24,55
U595,Oct,2025,134,13797,Diesel,76,24,22,73,102.97,34,27,125
U615,Jan,2025,83,8562,Petrol,31,25,79,54,103.16,52,22,80
U743,Aug,2025,103,10382,Petrol,41,18,50,235,100.8,50,24,94
U920,Jul,2024,117,12413,Diesel,75,20,111,59,106.1,60,24,108
U792,Jul,2024,65,6689,Diesel,29,25,104,23,102.92,51,22,67
U782,Mar,2024,88,9419,Diesel,71,20,44,21,107.04,68,29,91
U799,Jan,2023,27,2900,Petrol,8,19,89,31,107.42,35,15,27
U783,Apr,2024,81,8116,Diesel,78,15,149,2,100.2,35,29,81
U569,Sep,2023,51,5503,Petrol,20,17,137,69,107.91,84,31,55
U648,May,2023,35,3698,Hybrid,23,21,134,159,105.68,74,27,35
U511,Jan,2025,87,9061,Petrol,33,22,88,87,104.16,50,26,86
U754,May,2025,59,6084,Diesel,55,16,14,58,103.12,25,17,56
U830,Aug,2025,57,5936,Petrol,22,17,76,251,104.15,45,19,52
U860,Aug,2023,139,14261,Petrol,62,18,105,218,102.6,51,17,140
U538,May,2023,146,15327,Petrol,48,25,89,200,104.98,74,19,140
U634,Dec,2023,23,2317,Hybrid,20,19,86,76,100.74,75,23,23
U700,Sep,2024,109,11441,Diesel,69,17,60,254,104.97,81,20,102
U523,Jan,2023,20,2044,Hybrid,6,19,107,246,102.2,43,30,21
U803,Apr,2025,170,17023,Petrol,60,22,60,269,100.14,81,24,186
U846,Mar,2025,78,8144,Petrol,32,22,50,138,104.42,85,30,75
U802,Feb,2023,107,11195,Petrol,69,16,11,77,104.63,81,17,114
U863,Aug,2023,25,2585,Diesel,9,20,76,79,103.41,30,25,26
U896,Jul,2025,51,5129,Petrol,26,18,111,9,100.58,59,29,56
U718,Sep,2023,26,2785,Hybrid,17,23,65,123,107.15,48,25,25
U641,Feb,2025,97,10174,Hybrid,69,24,114,185,104.89,58,24,101
U604,Apr,2024,18,1816,Hybrid,20,16,29,33,100.93,56,23,17
U946,Jun,2025,114,11866,Diesel,68,22,104,120,104.09,49,17,116
U710,Nov,2024,49,5095,Diesel,36,15,30,79,103.98,89,23,51
U973,Mar,2023,93,9344,Diesel,55,25,12,205,100.48,44,26,97
U981,Aug,2023,122,12791,Petrol,62,20,127,52,104.85,67,30,114
U611,Mar,2024,113,12031,Diesel,50,25,100,155,106.47,72,18,120
U604,Dec,2023,144,15262,Petrol,56,25,66,273,105.99,42,15,141
U816,Feb,2024,187,19002,Petrol,67,26,79,134,101.62,29,27,176
U671,Mar,2023,153,16355,Petrol,64,24,102,97,106.9,52,22,154
U960,Nov,2025,125,12842,Petrol,69,15,18,240,102.74,64,20,134
U992,Jun,2023,96,10326,Petrol,59,16,142,44,107.57,27,22,104
U856,Feb,2025,107,10760,Petrol,61,17,31,198,100.57,49,26,112
U996,Aug,2025,141,14648,Diesel,75,23,148,290,103.89,38,15,127
U824,Jan,2024,161,16869,Petrol,77,19,64,113,104.78,79,18,149
U633,Jul,2023,73,7444,Diesel,30,24,26,276,101.98,32,27,66
U876,Feb,2024,63,6688,Petrol,16,24,46,240,106.17,72,31,57
U793,Oct,2023,157,16488,Diesel,75,26,11,155,105.02,40,19,153
U828,Dec,2025,64,6408,Diesel,50,16,84,43,100.14,43,25,61
U627,Jun,2025,86,9018,Diesel,51,24,65,79,104.87,86,21,79
U606,Dec,2023,64,6651,Diesel,42,19,132,137,103.93,58,17,68
U997,Feb,2023,72,7313,Petrol,25,19,136,150,101.57,19,25,73
U592,Feb,2024,47,5074,Diesel,18,15,147,241,107.97,47,31,49
U787,Oct,2023,29,3108,Petrol,6,17,109,142,107.18,19,25,28
U878,Aug,2023,148,15146,Petrol,76,19,81,298,102.34,50,29,145
U893,Dec,2023,128,13354,Diesel,74,23,124,49,104.33,27,22,123
U551,Feb,2024,128,13123,Petrol,37,24,62,261,102.53,39,30,126
U529,Jul,2023,23,2442,Diesel,10,15,71,160,106.2,72,29,23
U962,Mar,2025,65,6983,Diesel,41,22,97,61,107.44,16,17,64
U796,Aug,2024,42,4320,Petrol,18,15,72,54,102.87,50,20,44
U797,Jul,2024,92,9792,Petrol,41,23,70,30,106.44,39,17,99
U714,Aug,2025,49,5095,Petrol,12,20,29,289,103.99,48,19,48
U767,Jul,2025,25,2579,Hybrid,17,15,124,168,103.17,26,15,23
U907,Nov,2025,77,8278,Diesel,44,22,15,265,107.51,33,28,83
U757,Jun,2023,138,14363,Petrol,62,19,132,184,104.08,51,26,144
U802,Jul,2025,44,4564,Petrol,22,21,46,2,103.74,15,27,45
U601,May,2023,102,10748,Diesel,61,21,100,160,105.38,74,28,107
U905,Jul,2024,89,9086,Diesel,42,21,106,259,102.09,81,26,81
U846,Jan,2024,78,8002,Petrol,36,20,125,47,102.6,63,27,71
U610,Jan,2025,171,18375,Petrol,70,25,21,253,107.46,60,20,159
U920,Sep,2023,31,3268,Hybrid,29,22,82,73,105.43,62,29,28
U682,May,2025,155,16524,Petrol,62,23,59,165,106.61,82,30,152
U971,May,2025,247,25235,Petrol,79,26,57,259,102.17,33,23,230
U813,Mar,2023,0,0,Electric,37,16,2,3,104.35,54,22,0
U501,May,2025,104,11208,Diesel,70,21,44,118,107.77,20,19,105
U819,Mar,2024,69,7075,Petrol,34,16,49,272,102.55,77,29,67
U938,Sep,2025,101,10229,Petrol,38,20,1,225,101.28,49,21,92
U555,Sep,2023,119,12386,Petrol,73,16,14,69,104.09,86,31,121
U871,Jun,2023,160,16496,Petrol,52,24,142,181,103.1,75,30,147
U924,Jan,2024,51,5165,Hybrid,44,20,95,263,101.28,19,25,53
U899,Jul,2023,93,9961,Petrol,55,16,84,180,107.11,51,21,98
U649,Jul,2023,24,2590,Diesel,17,15,110,4,107.93,25,25,24
U931,Oct,2024,47,4913,Hybrid,35,21,22,196,104.55,54,16,43
U957,Oct,2025,89,9451,Petrol,43,17,98,46,106.2,79,16,94
U809,Apr,2024,160,17099,Petrol,67,26,36,39,106.87,22,20,153
U637,Aug,2025,77,8131,Diesel,52,18,106,121,105.61,25,17,72
U702,Jun,2024,52,5218,Hybrid,52,20,40,134,100.35,85,15,51
U936,Apr,2025,101,10227,Diesel,65,19,56,139,101.26,72,30,109
U813,Apr,2024,50,5028,Petrol,16,18,96,152,100.57,62,28,47
U617,Feb,2025,111,11108,Diesel,60,23,24,27,100.08,27,31,120
U654,Feb,2024,40,4098,Diesel,22,20,109,76,102.45,74,18,36
U925,Dec,2025,38,3919,Hybrid,31,20,36,174,103.14,63,17,34
U791,Apr,2024,48,4892,Petrol,32,16,39,48,101.93,81,22,49
U563,May,2023,94,9448,Diesel,56,20,84,273,100.52,21,18,88
U744,Aug,2025,23,2397,Hybrid,20,21,45,26,104.24,39,29,22
U525,Jun,2024,164,16759,Petrol,62,22,101,220,102.19,37,27,152
U590,Apr,2025,40,4254,Petrol,13,22,97,121,106.37,65,28,38
U575,Nov,2025,82,8204,Petrol,30,23,18,68,100.06,61,28,78
U794,Jul,2024,88,9393,Petrol,32,24,90,70,106.74,19,19,92
U886,Aug,2025,103,11086,Petrol,40,25,136,149,107.64,27,19,107
U891,Feb,2024,25,2643,Hybrid,13,26,68,186,105.73,56,27,27
U710,Dec,2023,100,10587,Petrol,51,17,4,245,105.87,19,18,104
U975,Jul,2025,165,17732,Petrol,55,24,146,195,107.47,37,20,171
U918,Feb,2023,82,8336,Diesel,61,21,47,31,101.67,76,19,85
U847,Feb,2025,97,10472,Petrol,36,21,111,108,107.96,15,17,104
U517,Aug,2025,118,12530,Petrol,71,15,143,0,106.19,88,17,113
U628,Feb,2025,113,11956,Diesel,61,22,17,181,105.81,68,17,108
U927,Nov,2024,69,7099,Hybrid,58,18,148,173,102.89,86,16,72
U943,Sep,2023,33,3444,Diesel,20,19,30,168,104.37,17,24,31
U864,Dec,2025,109,11470,Diesel,66,20,128,247,105.23,78,21,117
U751,Jan,2024,109,11440,Petrol,60,17,130,107,104.96,65,28,109
U679,Sep,2025,33,3486,Hybrid,27,19,24,296,105.64,16,24,31
U682,Jan,2024,76,7650,Petrol,21,24,7,263,100.66,63,30,80
U652,Oct,2025,69,7096,Diesel,42,19,61,29,102.85,45,20,66
U525,Oct,2023,132,13658,Petrol,76,15,134,224,103.47,88,31,144
U955,Feb,2023,30,3062,Hybrid,34,17,6,88,102.09,17,20,32
U680,Jun,2025,95,9631,Diesel,62,17,135,233,101.38,49,24,98
U698,Jun,2024,44,4448,Diesel,26,15,18,167,101.11,50,24,40
U844,Jan,2025,75,7719,Petrol,21,21,144,230,102.93,78,23,71
U661,Jul,2024,53,5509,Petrol,19,15,138,125,103.95,46,29,53
U677,Aug,2025,90,9045,Diesel,52,21,110,60,100.5,32,25,96
U785,Feb,2024,56,6023,Diesel,36,18,10,119,107.57,48,21,52
U563,Aug,2023,118,12522,Petrol,44,23,40,189,106.12,70,16,108
U991,Sep,2025,0,0,Electric,61,21,113,120,105.85,81,16,0
U650,Jun,2023,63,6386,Hybrid,62,19,91,47,101.38,67,27,63
U654,May,2023,55,5765,Petrol,20,21,74,201,104.83,81,25,59
U656,Dec,2025,50,5212,Diesel,32,23,66,58,104.24,80,15,45
U870,Sep,2025,20,2157,Diesel,5,24,4,184,107.86,78,31,18
U969,Dec,2024,98,10386,Petrol,45,20,115,222,105.98,81,22,101
U549,Nov,2024,74,7741,Petrol,52,15,149,10,104.61,53,27,78
U955,Sep,2023,76,8117,Diesel,35,20,117,280,106.81,52,18,80
U837,Jan,2024,54,5466,Diesel,40,15,10,188,101.24,54,17,57
U584,Nov,2024,99,9911,Petrol,37,26,43,236,100.12,33,20,91
U861,Mar,2025,50,5276,Diesel,37,18,76,33,105.52,19,20,48
U677,Sep,2024,61,6148,Diesel,27,22,117,134,100.79,83,20,66
U648,Nov,2023,87,8780,Diesel,64,19,115,61,100.92,28,22,95
U618,Feb,2024,93,9854,Petrol,34,19,66,226,105.96,63,31,94
U842,Dec,2023,61,6231,Hybrid,49,24,12,92,102.16,78,24,63
U976,Apr,2025,126,13233,Petrol,43,25,91,115,105.03,71,19,137
U563,Apr,2023,120,12880,Petrol,49,22,10,132,107.34,49,25,118
U689,Feb,2024,83,8509,Petrol,16,22,138,292,102.53,19,24,76
U860,Mar,2025,66,6714,Petrol,36,15,84,192,101.74,53,17,68
U549,Mar,2024,60,6051,Hybrid,60,19,84,29,100.85,38,24,65
U827,Jan,2025,120,12124,Petrol,28,26,134,297,101.04,54,16,124
U757,Jun,2025,30,3015,Diesel,17,19,16,60,100.5,64,23,31
U724,Aug,2024,53,5337,Petrol,24,22,47,27,100.7,72,19,52
U641,Dec,2024,88,9104,Petrol,60,15,141,76,103.46,15,31,80
U978,Mar,2025,0,0,Electric,57,21,96,120,102.57,57,20,0
U715,May,2025,120,12678,Diesel,72,21,74,2,105.65,53,25,131
U935,Jan,2024,139,14867,Petrol,58,23,136,36,106.96,24,19,138
U879,Oct,2023,54,5739,Diesel,38,16,76,146,106.28,16,21,48
U940,Jul,2024,73,7610,Petrol,32,17,127,91,104.25,77,21,79
U711,Oct,2025,123,12400,Petrol,54,18,36,272,100.82,30,18,122
U818,Jan,2024,13,1373,Diesel,6,15,29,86,105.68,51,24,13
U532,Dec,2023,50,5145,Diesel,30,21,46,39,102.9,30,15,50
U658,Nov,2024,131,13190,Petrol,55,24,134,177,100.69,41,28,120
U785,Sep,2025,68,7258,Hybrid,51,17,141,284,106.74,77,20,69
U805,Aug,2024,43,4416,Diesel,30,17,47,41,102.71,78,25,47
U929,Jul,2025,146,14855,Petrol,79,17,133,284,101.75,46,28,132
U977,Oct,2025,109,11659,Diesel,78,22,33,65,106.97,23,17,116
U786,Jul,2024,129,13831,Diesel,65,23,100,123,107.22,25,30,122
U644,May,2025,48,4930,Diesel,27,24,45,144,102.71,84,30,46
U924,May,2025,72,7404,Petrol,41,16,69,119,102.84,44,21,70
U519,Nov,2023,94,9836,Diesel,45,24,135,108,104.64,29,22,101
U518,May,2023,134,14186,Petrol,56,24,23,91,105.87,73,18,134
U757,Jan,2023,65,6533,Diesel,53,15,66,59,100.51,62,26,64
U578,Aug,2023,70,7332,Diesel,31,23,3,226,104.75,74,26,74
U871,Dec,2025,42,4520,Petrol,10,20,0,239,107.62,82,24,38
U675,Nov,2024,132,13477,Diesel,78,23,33,211,102.1,71,26,121
U998,Jan,2025,66,7079,Hybrid,70,20,108,97,107.27,78,25,59
U694,Apr,2025,22,2367,Hybrid,28,16,8,13,107.6,68,25,22
U976,Sep,2025,86,8784,Petrol,42,15,62,217,102.15,89,29,86
U613,Sep,2024,80,8482,Petrol,32,22,9,169,106.03,68,20,86
U614,May,2023,61,6216,Diesel,32,17,137,279,101.91,73,25,60
U722,Apr,2025,110,11649,Petrol,70,15,43,209,105.9,53,16,103
U666,Mar,2025,86,9148,Hybrid,65,22,117,255,106.38,29,23,91
U935,Mar,2023,130,13257,Petrol,50,26,5,170,101.98,88,25,124
U819,Dec,2025,121,12793,Petrol,73,15,120,72,105.73,42,30,131
U632,May,2024,168,17892,Petrol,79,22,94,146,106.5,50,27,159
U885,Oct,2025,139,14298,Petrol,78,15,110,105,102.87,68,27,129
U764,Jan,2025,91,9221,Diesel,47,23,104,93,101.34,31,15,90
U913,May,2023,146,14708,Petrol,63,23,63,62,100.74,36,24,132
U555,Jun,2025,36,3765,Petrol,6,26,139,153,104.6,89,31,32
U859,Jul,2025,67,7223,Petrol,19,23,70,254,107.82,50,15,66
U631,Dec,2024,48,5115,Diesel,41,17,103,34,106.58,43,15,45
U788,Sep,2023,178,18421,Petrol,75,18,88,295,103.49,69,31,160
U766,Mar,2023,48,5005,Diesel,24,19,5,252,104.29,56,29,46
U958,Feb,2024,71,7259,Diesel,39,20,109,156,102.24,46,16,70
U967,Mar,2025,72,7293,Diesel,38,23,111,133,101.3,28,25,70
U866,Dec,2023,47,4881,Hybrid,35,25,149,128,103.86,32,16,43
U662,Sep,2023,41,4252,Hybrid,23,26,126,279,103.71,52,23,41
U880,Dec,2025,72,7500,Hybrid,72,18,135,251,104.18,48,16,75
U981,Jul,2025,65,6995,Petrol,28,20,62,134,107.62,59,30,67
U587,Sep,2023,63,6604,Petrol,43,15,140,10,104.83,46,23,61
U555,Feb,2025,128,13420,Petrol,58,16,145,291,104.85,81,18,118
U976,May,2023,45,4545,Hybrid,43,22,17,147,101.02,77,27,44
U788,Apr,2025,0,0,Electric,21,18,76,79,107.97,69,29,0
U678,Feb,2025,40,4247,Hybrid,23,24,141,190,106.18,57,16,39
U891,Sep,2024,107,11451,Petrol,52,21,138,29,107.02,36,23,100
U849,Sep,2025,48,4958,Hybrid,39,18,102,228,103.31,82,15,44
U508,Jun,2024,104,10818,Petrol,36,23,116,83,104.02,43,17,113
U821,Nov,2025,118,12293,Petrol,51,23,16,149,104.18,54,31,123
U813,Jun,2023,111,11272,Petrol,51,18,13,188,101.55,59,25,106
U747,Aug,2023,144,15194,Petrol,68,22,56,20,105.52,24,22,138
U823,Jun,2025,67,7183,Diesel,50,20,92,36,107.22,59,26,72
U972,Jan,2025,99,10029,Petrol,39,15,133,245,101.31,31,25,92
U971,Apr,2023,88,8860,Petrol,21,21,113,282,100.69,16,27,88
U943,Jul,2025,59,6248,Diesel,46,15,131,101,105.91,31,29,61
U755,Feb,2024,47,4802,Hybrid,33,17,138,293,102.19,52,31,46
U828,Sep,2024,134,14068,Diesel,74,22,108,231,104.99,51,26,121
U554,Aug,2024,83,8762,Petrol,21,23,118,287,105.57,77,25,78
U749,Aug,2024,48,4923,Diesel,18,17,91,244,102.58,19,24,51
U739,Jul,2024,32,3408,Hybrid,28,15,10,176,106.52,39,31,32
U729,Apr,2025,99,10335,Petrol,61,15,98,212,104.4,87,27,105
U567,Feb,2025,90,9625,Diesel,54,21,7,101,106.95,36,30,91
U551,Mar,2024,144,15279,Petrol,61,19,113,285,106.11,77,31,156
U597,Dec,2025,91,9732,Petrol,65,15,148,21,106.95,49,19,98
U592,Jun,2025,57,5709,Diesel,43,20,64,18,100.16,69,23,56
U995,Dec,2024,80,8156,Hybrid,59,20,92,286,101.95,34,18,77
U764,Dec,2025,99,9971,Petrol,40,18,103,275,100.72,19,23,101
U918,May,2025,68,7040,Diesel,41,21,98,146,103.54,53,30,70
U791,Dec,2025,21,2249,Hybrid,18,21,83,39,107.12,77,21,20
U596,Aug,2024,44,4564,Hybrid,31,26,72,166,103.74,46,28,46
U588,Jun,2025,95,10146,Petrol,35,23,144,90,106.8,77,28,88
U578,Jun,2023,107,10980,Hybrid,77,26,58,71,102.62,88,21,103
U788,Jan,2023,94,9655,Petrol,48,15,30,282,102.72,54,30,97
U620,Apr,2024,100,10716,Diesel,72,19,63,139,107.16,31,20,94
U802,May,2023,134,13856,Petrol,52,24,47,238,103.41,87,21,132
U991,Dec,2024,118,12545,Petrol,61,17,22,77,106.32,46,22,128
U900,Nov,2023,146,14875,Diesel,79,21,54,198,101.89,37,15,149
U952,Mar,2023,39,4196,Petrol,26,18,6,16,107.59,89,31,42
U1000,Sep,2023,47,4916,Petrol,8,18,111,217,104.6,74,21,49
U665,Jan,2024,223,23653,Petrol,76,26,105,228,106.07,70,20,233
U682,Jun,2024,60,6043,Diesel,50,15,97,137,100.72,23,20,61
U969,Jun,2025,102,10601,Petrol,63,15,11,146,103.94,83,15,94
U898,Oct,2024,86,9220,Diesel,38,24,59,209,107.21,76,24,86
U723,May,2023,41,4387,Petrol,15,16,51,157,107.02,78,22,38
U811,Dec,2023,75,7527,Petrol,35,16,139,152,100.37,36,21,82
U932,May,2024,48,4916,Petrol,15,15,140,162,102.43,46,23,45
U966,Oct,2024,120,12426,Petrol,60,22,71,100,103.55,61,15,113
U507,May,2024,108,10949,Petrol,42,20,124,154,101.38,16,25,110
U830,Jun,2025,49,5186,Petrol,25,20,59,9,105.84,66,17,49
U763,Aug,2023,0,0,Electric,14,24,30,182,101.48,28,20,0
U661,Feb,2025,64,6577,Diesel,30,24,76,133,102.77,51,25,59
U651,Jun,2025,30,3159,Petrol,12,23,75,5,105.31,41,19,31
U585,Jan,2023,54,5608,Petrol,12,19,60,257,103.86,38,18,53
U647,Apr,2023,60,6354,Hybrid,64,18,1,210,105.91,78,22,55
U612,Oct,2024,210,22614,Petrol,76,25,120,50,107.69,84,24,208
U881,Mar,2024,99,9992,Petrol,38,20,58,146,100.93,40,17,94
U903,Sep,2025,40,4227,Diesel,20,22,39,127,105.68,68,27,37
U536,Mar,2024,34,3462,Diesel,17,15,31,257,101.84,29,31,37
U785,Jun,2024,47,4856,Diesel,26,21,37,50,103.32,43,19,45
U688,Jan,2023,74,7419,Petrol,31,22,91,153,100.26,88,22,67
U582,Dec,2023,170,17185,Petrol,68,23,87,69,101.09,42,15,185
U502,Jun,2024,42,4307,Diesel,6,25,140,275,102.56,73,18,44
U885,Apr,2023,102,10479,Petrol,30,22,84,278,102.74,87,28,96
U803,Aug,2024,128,13721,Diesel,73,21,75,133,107.2,35,25,125
U697,Nov,2023,70,7415,Diesel,34,17,127,219,105.93,24,23,75
U904,Sep,2023,30,3233,Petrol,12,16,12,162,107.78,18,27,29
U511,Apr,2023,40,4191,Hybrid,42,17,38,135,104.79,76,31,40
U734,Oct,2023,86,8765,Diesel,65,18,22,56,101.93,18,29,86
U886,Dec,2024,89,9133,Diesel,69,18,109,176,102.62,20,16,87
U695,Oct,2025,155,15896,Petrol,71,20,106,114,102.56,86,20,159
U971,Jun,2023,155,15904,Petrol,50,26,91,148,102.61,30,21,154
U619,Jan,2024,192,20232,Petrol,76,21,141,240,105.38,52,16,173
U896,Apr,2024,146,15220,Petrol,47,26,144,122,104.25,63,27,155
U520,Jul,2023,0,0,Electric,63,18,23,291,103.08,75,24,0
U761,Dec,2025,126,12749,Petrol,50,24,33,68,101.19,79,30,125
U793,Jan,2023,153,15327,Petrol,76,20,111,62,100.18,64,23,155
U922,Aug,2024,108,10989,Petrol,39,23,137,220,101.75,31,22,112
U756,Dec,2025,61,6152,Diesel,43,20,117,15,100.86,42,29,59
U722,Oct,2024,99,10521,Petrol,55,17,148,77,106.28,58,21,103
U893,Dec,2023,24,2421,Petrol,8,15,6,121,100.9,26,18,22
U726,Nov,2025,176,18619,Petrol,55,25,89,257,105.79,84,23,181
U553,Jun,2024,19,1958,Hybrid,9,24,12,216,103.09,85,16,20
U928,May,2024,160,16094,Petrol,59,24,79,113,100.59,86,21,172
U855,Oct,2024,32,3408,Hybrid,24,19,29,145,106.5,17,20,32
U1000,Nov,2023,68,7115,Diesel,28,24,132,236,104.64,63,29,65
U842,Sep,2025,101,10290,Petrol,40,24,15,85,101.89,35,21,94
U864,Feb,2023,59,6322,Diesel,38,17,149,166,107.16,22,20,57
U780,May,2023,138,13849,Petrol,58,22,39,128,100.36,78,15,139
U581,Jun,2023,0,0,Electric,38,24,36,164,101.61,73,28,0
U702,Jul,2025,41,4346,Diesel,21,15,77,276,106.02,44,15,44
U658,May,2023,51,5389,Petrol,9,25,15,256,105.68,46,20,55
U620,Sep,2023,47,4808,Petrol,22,16,42,131,102.31,89,31,42
U559,Jan,2023,100,10050,Petrol,59,17,62,57,100.5,34,16,101
U994,Jul,2023,0,0,Electric,57,17,14,256,106.86,30,22,0
U715,Oct,2024,152,15581,Petrol,54,26,136,140,102.51,39,16,144
U628,Jul,2023,127,12899,Diesel,76,22,64,173,101.57,74,30,127
U724,Apr,2024,108,11246,Petrol,49,19,43,174,104.13,59,18,105
U709,Sep,2023,29,3111,Hybrid,17,22,19,208,107.28,23,16,27
U870,Dec,2025,65,6522,Petrol,20,25,118,203,100.35,65,19,66
U615,Nov,2024,38,4032,Diesel,17,25,111,6,106.13,75,31,41
U709,May,2024,68,7111,Petrol,24,20,122,50,104.58,54,16,66
U514,Apr,2024,159,16440,Diesel,70,26,79,258,103.4,75,28,160
U509,Jul,2024,89,9429,Petrol,51,16,99,177,105.95,81,21,85
U540,Apr,2025,54,5817,Petrol,23,25,5,30,107.73,29,29,58
U950,Mar,2023,93,9470,Petrol,49,18,82,153,101.83,67,27,99
U737,Sep,2024,62,6271,Diesel,41,23,30,54,101.15,18,26,58
U781,Nov,2025,104,11159,Petrol,58,18,65,155,107.3,37,16,112
U859,Aug,2024,16,1685,Diesel,10,19,17,43,105.35,41,26,14
U701,Jan,2023,45,4657,Petrol,18,19,27,80,103.5,51,20,41
U746,Jul,2024,21,2196,Hybrid,8,24,67,165,104.59,57,15,21
U778,Sep,2025,64,6781,Hybrid,59,22,113,29,105.96,51,15,62
U735,Aug,2023,66,7007,Diesel,38,20,57,135,106.18,43,29,66
U994,Aug,2025,79,8481,Petrol,31,24,128,13,107.36,43,30,81
U504,Jun,2023,34,3515,Petrol,11,21,38,105,103.41,63,21,30
U654,Nov,2023,28,2865,Petrol,7,20,105,74,102.35,89,28,26
U942,Apr,2023,110,11563,Petrol,51,19,0,78,105.12,65,27,109
U529,Aug,2024,29,2996,Diesel,6,19,74,193,103.33,64,26,27
U609,Mar,2025,42,4399,Diesel,29,17,87,95,104.76,42,15,38
U598,Sep,2025,76,7855,Hybrid,64,21,141,39,103.36,88,26,69
U715,Feb,2025,93,9413,Petrol,28,24,149,255,101.22,19,18,98
U793,Feb,2023,34,3527,Diesel,19,19,59,106,103.76,70,29,36
U575,Dec,2024,41,4326,Petrol,18,21,129,16,105.53,78,30,38
U826,Dec,2023,63,6702,Diesel,58,16,109,14,106.39,31,29,59
U646,Jul,2025,48,4989,Petrol,10,23,18,271,103.95,69,22,49
U628,Dec,2024,48,4863,Petrol,22,22,61,12,101.32,23,29,52
U841,Oct,2024,79,8162,Petrol,24,19,70,246,103.32,82,25,75
U542,Apr,2024,95,10097,Diesel,66,16,110,213,106.29,87,23,101
U856,Oct,2025,49,5061,Hybrid,44,20,132,150,103.3,30,15,49
U541,Aug,2024,114,12034,Petrol,43,22,71,291,105.57,30,23,124
U922,Sep,2024,118,12279,Petrol,56,21,77,42,104.06,27,26,109
U534,Jul,2023,101,10294,Petrol,36,22,99,113,101.93,87,16,110
U517,May,2023,93,9892,Diesel,77,18,70,80,106.37,77,25,91
U665,Aug,2024,65,6543,Petrol,31,17,6,140,100.67,55,28,70
U653,Apr,2024,76,7919,Diesel,56,21,49,29,104.2,67,16,75
U986,Feb,2023,0,0,Electric,67,16,45,29,101.67,82,29,0
U878,Nov,2023,85,8545,Hybrid,78,19,71,265,100.54,88,28,90
U576,Dec,2023,166,17267,Petrol,67,21,75,98,104.02,23,26,173
