user_id,month,year,total_liters,bill_amount,bathroom_liters,kitchen_liters,garden_liters,washing_machine_liters,holiday_days
U559,Aug,2024,21777,900.55,7913,4035,5052,4777,3
U401,Jan,2023,23249,975.3,7967,3869,5804,5609,6
U446,Jul,2024,18214,757.31,8764,2661,3395,3394,2
U478,Sep,2025,17006,703.47,8159,2993,2741,3113,6
U435,Aug,2023,15985,670.56,5122,4010,3474,3379,0
U694,Aug,2025,24881,1028.31,8175,4532,5634,6540,2
U204,Jun,2023,21587,887.11,10197,2807,4585,3998,1
U354,Nov,2023,23880,1002.88,9069,4817,5176,4818,3
U642,Apr,2023,20791,858.0,6941,5321,3644,4885,6
U229,Aug,2024,20705,866.53,8326,2929,5049,4401,2
U309,Mar,2025,17991,740.61,6896,4000,2889,4206,3
U298,Sep,2025,18227,760.64,6267,3532,4767,3661,6
U415,Feb,2025,21258,882.73,9441,4252,4174,3391,0
U493,Feb,2023,19833,832.61,8453,3426,4035,3919,5
U275,Dec,2024,14886,618.56,4762,2788,3232,4104,7
U526,Dec,2023,14653,601.14,7107,2560,2263,2723,7
U346,Jul,2025,21280,885.33,8760,4759,4386,3375,0
U328,Dec,2024,24577,1011.23,8602,4218,6498,5259,5
U541,Oct,2024,16864,704.89,5754,3245,3815,4050,4
U242,Apr,2024,14514,607.51,4748,2401,3985,3380,5
U556,Oct,2025,15969,662.43,6146,2324,3866,3633,4
U241,Aug,2024,15284,638.61,4999,3657,3332,3296,2
U622,Sep,2024,19740,812.2,7563,2924,4453,4800,4
U234,Jul,2023,16566,687.36,5462,3982,3916,3206,7
U217,May,2023,14196,587.63,6123,2307,3272,2494,7
U365,Aug,2024,24375,1014.28,11140,5280,4139,3816,3
U353,Apr,2024,12789,524.92,5242,1807,3350,2390,4
U686,Feb,2023,15475,646.11,6747,1907,3374,3447,3
U578,Nov,2023,23345,958.99,11384,2572,4057,5332,7
U276,Dec,2023,21856,910.44,9347,4591,4563,3355,6
U287,Jun,2025,13309,545.91,4962,2400,3435,2512,6
U317,Sep,2025,12864,538.13,5015,1574,3665,2610,5
U562,Jan,2023,24055,990.46,11356,4761,3417,4521,5
U542,Nov,2024,17389,721.91,5671,4398,4274,3046,5
U669,Oct,2023,15363,633.9,5609,3523,2514,3717,4
U227,Dec,2025,23716,989.49,9852,3461,5497,4906,5
U513,Jul,2024,23978,990.8,10437,3717,5249,4575,4
U487,Oct,2025,20215,843.46,9151,3861,4190,3013,4
U334,Sep,2024,15003,619.4,5455,2844,3238,3466,1
U419,Oct,2025,20502,856.01,6748,3173,5109,5472,1
U368,Sep,2024,13231,542.88,6495,1674,2538,2524,4
U298,Oct,2024,19959,823.97,6292,5391,4451,3825,6
U468,Nov,2024,23980,995.14,7653,3758,6615,5954,3
U437,Mar,2024,14711,603.81,5869,3052,3103,2687,7
U509,Nov,2025,18581,765.28,8618,2945,3613,3405,7
U655,May,2025,19705,826.32,8963,3756,3715,3271,2
U594,Aug,2024,24993,1049.13,12185,4255,3977,4576,0
U373,Aug,2024,12421,518.45,4078,2401,3214,2728,1
U601,Apr,2025,21965,906.1,8240,3716,5304,4705,4
U610,Dec,2024,23760,980.35,8468,5365,5092,4835,0
U669,Nov,2024,12946,539.15,6112,1808,3012,2014,1
U676,Nov,2024,21378,879.01,8501,4604,4150,4123,2
U390,Jan,2023,13834,580.31,4224,3228,3503,2879,7
U322,Jan,2024,13564,559.17,5989,2390,3053,2132,3
U246,Apr,2023,19332,811.94,7302,3293,3651,5086,4
U264,Jun,2024,16944,703.1,6883,2424,4090,3547,2
U330,Aug,2025,22139,924.78,10599,3947,3909,3684,7
U510,Jun,2023,13308,545.66,4675,1884,2933,3816,6
U563,Dec,2023,14986,627.74,5215,3850,3356,2565,1
U393,Sep,2024,12386,511.17,4367,3173,2084,2762,4
U507,Sep,2024,18131,755.48,6665,2591,4897,3978,0
U381,Feb,2023,21353,892.69,6864,3198,5445,5846,6
U492,Oct,2025,15258,628.08,6705,2416,2841,3296,7
U571,Jan,2025,18121,750.98,6187,4686,3037,4211,6
U482,Feb,2024,16811,697.55,8157,2423,2982,3249,5
U229,May,2025,18574,767.33,6373,3327,4521,4353,3
U349,Apr,2025,18697,775.58,6565,4133,3884,4115,7
U467,Apr,2024,15933,658.31,5726,2406,4366,3435,6
U496,Sep,2025,23039,952.91,10452,3432,4232,4923,1
U211,Nov,2024,24713,1029.77,9527,3921,6338,4927,3
U364,Aug,2023,13439,559.5,6233,2308,2393,2505,4
U313,Jun,2024,18169,749.15,8302,2294,3563,4010,5
U387,Jan,2023,23634,990.21,11483,3763,3526,4862,7
U495,Feb,2023,16480,689.9,7437,3359,2899,2785,2
U432,Jun,2025,12055,500.39,3741,2517,2580,3217,3
U427,Nov,2025,15324,634.92,7163,2747,3067,2347,0
U510,Feb,2025,18777,776.93,9155,2069,4296,3257,1
U298,Oct,2024,12105,504.87,6037,1758,2134,2176,7
U255,May,2025,15201,633.45,4941,2246,3853,4161,0
U311,May,2023,12669,521.91,5354,2340,2356,2619,3
U352,Jun,2025,24663,1027.74,8382,4171,5460,6650,7
U446,Jun,2025,20934,863.58,7379,3489,5446,4620,5
U606,Jun,2024,12966,531.85,5823,1538,2666,2939,2
U269,Feb,2024,12307,513.19,6098,1627,2577,2005,2
U512,Oct,2023,14138,588.77,5923,2475,3193,2547,0
U489,Mar,2024,23656,979.61,11121,3972,5023,3540,4
U450,Jun,2025,12109,502.83,3654,1803,2998,3654,4
U236,Aug,2024,15632,655.72,4804,3576,3616,3636,5
U439,Dec,2023,18728,778.99,7853,3238,4219,3418,2
U348,Nov,2025,24627,1025.91,9303,4710,5188,5426,0
U667,Dec,2023,17684,726.17,8452,3384,3095,2753,0
U427,Jan,2024,18499,761.53,6666,3176,3745,4912,7
U444,Jan,2024,13915,574.7,5376,2005,3231,3303,7
U691,Nov,2023,24455,1015.85,9918,4511,5956,4070,0
U537,Feb,2025,12556,524.55,4452,3152,1996,2956,7
U646,Nov,2024,19619,810.68,9450,3087,4144,2938,3
U565,Dec,2024,12104,500.58,4755,2692,2146,2511,7
U691,Dec,2025,14047,579.53,5405,3036,2874,2732,5
U682,Jun,2024,12145,501.04,5707,1955,2467,2016,4
U401,Sep,2023,22955,962.94,8318,4823,4561,5253,4
U354,Apr,2024,12873,535.97,5966,1943,2854,2110,3
U650,Mar,2024,12298,506.14,3990,2543,2470,3295,1
U273,Dec,2025,15238,635.76,5128,3047,3884,3179,3
U401,Aug,2023,20837,869.36,10213,3631,3691,3302,5
U496,Nov,2025,24925,1038.54,11677,3735,4505,5008,0
U217,Oct,2024,18382,756.14,6940,2516,5354,3572,3
U329,Sep,2024,23270,963.56,9952,4764,4324,4230,0
U417,Dec,2025,14511,596.5,7089,2500,2073,2849,5
U261,Nov,2025,18596,777.62,6366,4770,3461,3999,6
U627,May,2025,12783,532.48,3985,2513,3284,3001,5
U304,Sep,2023,16992,705.29,6924,2171,3696,4201,2
U242,Feb,2024,12370,511.41,4063,1863,2660,3784,0
U225,Mar,2025,12486,514.23,4213,2934,3003,2336,4
U239,Jul,2024,19378,796.56,9268,2159,3925,4026,3
U491,Jul,2023,22229,932.93,6701,5924,5312,4292,6
U331,Jun,2023,15196,626.07,7041,2090,2603,3462,5
U698,Jun,2023,21552,884.92,8693,4883,3636,4340,0
U429,Feb,2023,16287,683.43,6707,3398,2719,3463,6
U308,Oct,2024,14261,592.53,6194,3018,2078,2971,1
U372,Jun,2023,22813,953.51,8812,3399,5869,4733,2
U635,Apr,2023,21148,867.99,6833,4568,5754,3993,1
U678,Dec,2025,20572,855.12,6594,3057,5918,5003,5
U302,Mar,2023,23841,986.97,10749,3148,5173,4771,1
U554,Nov,2025,12238,511.21,4212,2102,2814,3110,1
U212,Feb,2023,18843,773.29,5758,4555,3758,4772,2
U475,Jan,2023,13105,542.57,6499,1353,2785,2468,2
U301,Nov,2025,13386,559.52,6640,2567,2112,2067,7
U244,Nov,2023,22744,944.39,8543,3041,4943,6217,2
U643,May,2024,22441,932.42,6846,4293,6272,5030,6
U505,Feb,2024,21719,892.59,9674,2604,5255,4186,7
U645,Feb,2023,13667,562.16,6371,2581,2274,2441,2
U217,Jul,2024,24324,1013.75,7905,3747,6499,6173,1
U530,Aug,2025,14691,612.25,4805,3726,2527,3633,4
U257,Oct,2023,19756,829.34,9175,3238,3882,3461,4
U511,Aug,2023,23864,995.41,11559,4795,3366,4144,7
U697,Apr,2025,13996,580.74,6412,1957,2720,2907,2
U503,Jan,2025,13425,561.93,4566,2576,3702,2581,6
U212,Nov,2025,23004,945.57,8794,4815,5479,3916,3
U518,Jul,2023,20023,829.94,8413,4253,4116,3241,0
U280,Jan,2025,18849,778.22,6258,3579,5150,3862,5
U416,Nov,2025,15247,626.72,5216,3796,3331,2904,6
U539,Apr,2024,14592,609.41,5203,2099,3530,3760,3
U464,Aug,2024,13490,559.98,5421,2757,2548,2764,5
U679,Feb,2023,13224,549.55,5318,2131,2787,2988,3
U349,Jun,2024,14587,604.07,6751,1726,3523,2587,3
U281,Jun,2024,19714,817.35,8883,3003,3758,4070,7
U415,Dec,2025,15064,619.37,7272,2930,2519,2343,4
U685,Sep,2025,19804,825.29,9240,4184,2676,3704,0
U574,May,2024,12832,531.66,4501,2320,2511,3500,3
U664,Oct,2024,24884,1040.57,9113,5950,4384,5437,2
U398,Apr,2024,14440,594.87,5777,2615,2779,3269,5
U400,May,2023,16795,692.04,5086,4020,4437,3252,6
U225,Dec,2023,13646,568.3,6560,1481,3269,2336,4
U666,Dec,2023,12440,520.56,3842,2677,2557,3364,5
U289,Oct,2024,17956,744.67,6544,2442,4616,4354,7
U468,Nov,2024,21721,906.35,8988,3230,4844,4659,2
U343,May,2023,23157,972.58,9345,4328,4083,5401,2
U259,Aug,2023,14367,603.27,6190,2955,2485,2737,3
U610,Oct,2024,18696,780.45,7581,3469,4314,3332,2
U689,Dec,2025,23478,979.96,8118,5947,5251,4162,0
U565,Aug,2023,17190,709.05,5848,4106,4333,2903,7
U226,Feb,2024,16663,697.07,8022,1998,3042,3601,2
U247,Jul,2024,19062,789.26,6724,3427,4482,4429,3
U488,Aug,2025,16331,685.28,5817,3508,2873,4133,5
U466,Nov,2024,21496,883.09,8224,5145,3716,4411,7
U216,Jun,2024,15034,622.95,4929,4017,3528,2560,2
U399,May,2023,23880,992.35,9586,5040,5254,4000,4
U601,Nov,2023,24165,1000.56,10463,4312,4692,4698,7
U607,Sep,2025,21377,880.96,9773,4076,3125,4403,7
U482,Mar,2025,15262,634.79,6750,2167,3494,2851,6
U669,Dec,2024,14107,589.05,4648,2428,3058,3973,4
U286,Oct,2023,19036,792.75,7447,3834,4169,3586,4
U450,Apr,2025,22032,908.48,6779,5710,5211,4332,5
U591,Sep,2025,16320,681.06,4954,4477,2892,3997,1
U470,Jun,2025,17938,740.07,6960,2945,4744,3289,6
U535,Aug,2024,14747,607.21,5170,3441,2871,3265,4
U317,Jul,2023,16677,695.28,7282,3479,3499,2417,4
U207,Nov,2025,19972,835.68,8884,3599,3295,4194,1
U337,Feb,2023,16264,674.66,7791,2283,2688,3502,5
U571,Mar,2025,15133,628.49,6842,2684,2363,3244,6
U376,Jan,2025,23612,975.24,7311,5165,6268,4868,4
U528,Sep,2023,13465,558.73,5040,2706,3289,2430,3
U698,Jul,2023,16109,662.6,5712,3367,3511,3519,5
U515,Jan,2023,14211,596.23,5360,3269,3046,2536,6
U415,Mar,2024,17539,733.14,5823,2741,4297,4678,4
U677,Apr,2025,22996,958.2,7348,4279,5654,5715,4
U282,Apr,2024,21735,902.83,8785,4107,5050,3793,1
U423,May,2023,13689,572.09,6078,1953,2559,3099,6
U678,Mar,2025,21763,903.05,9584,4818,3234,4127,3
U572,Mar,2024,19727,814.72,7697,3039,3663,5328,5
U623,Jan,2025,19764,813.49,7993,3459,4330,3982,2
U683,Jul,2024,16541,688.89,6670,3706,3283,2882,0
U602,Nov,2023,23471,984.13,10287,2847,5805,4532,3
U643,Oct,2024,15541,639.57,4811,3907,3847,2976,2
U690,Jan,2025,23215,955.99,10260,4070,4761,4124,3
U303,Feb,2025,12818,531.1,5337,1543,2397,3541,6
U473,Apr,2025,16521,690.69,5610,4152,3931,2828,2
U214,Apr,2025,13124,541.94,4065,1882,3934,3243,6
U359,May,2023,17660,728.54,5681,3630,4866,3483,2
U352,Nov,2024,17641,734.22,7143,2202,4524,3772,3
U683,Feb,2023,13129,545.32,5930,1542,3290,2367,1
U308,Apr,2023,13702,562.61,5027,3274,2692,2709,3
U388,Jan,2023,14001,575.18,5261,3086,2897,2757,6
U501,Feb,2025,18912,787.55,9206,2323,4173,3210,3
U298,Jan,2025,15878,658.38,5439,3383,3987,3069,7
U331,Oct,2025,24564,1030.98,7878,5989,5079,5618,7
U493,Oct,2024,19232,801.56,7090,4588,3948,3606,2
U371,Apr,2025,21998,902.14,9881,3558,5040,3519,7
U624,Apr,2024,23139,959.83,9839,5047,3433,4820,0
U674,Jul,2025,18331,759.17,7023,3410,4100,3798,2
U383,Oct,2025,18035,741.36,8890,3087,2919,3139,7
U671,Nov,2023,23401,981.05,10460,5122,3307,4512,4
U564,Nov,2023,22344,934.09,6979,3798,6010,5557,3
U239,Sep,2023,24833,1023.87,11148,3198,4571,5916,5
U215,Sep,2024,18523,764.18,5645,3456,3930,5492,3
U576,May,2024,24397,1001.06,10492,3238,6029,4638,7
U697,Oct,2025,20111,830.52,6879,3398,4146,5688,1
U204,Jan,2024,20736,862.3,9109,4053,4363,3211,6
U549,Jan,2025,14401,596.5,5212,2715,3529,2945,5
U670,Jun,2024,22556,946.66,10705,3259,3767,4825,2
U609,Feb,2024,21481,881.93,7891,3720,4145,5725,1
U597,Aug,2024,23957,996.41,10156,3297,4866,5638,3
U410,Sep,2023,22067,923.69,7882,4106,5837,4242,7
U361,Apr,2024,24620,1021.26,11902,4132,4254,4332,2
U216,May,2023,24879,1020.11,11349,3082,5073,5375,2
U693,Nov,2023,20974,865.03,7312,5390,4497,3775,4
U626,Aug,2024,12539,518.16,6141,1846,1829,2723,4
U308,Mar,2025,22974,964.13,8533,5626,4698,4117,7
U582,May,2025,17615,738.28,7581,2277,4329,3428,7
U650,Mar,2025,22860,958.96,10254,4455,4712,3439,0
U511,Dec,2024,24906,1041.71,7585,5603,6144,5574,4
U427,Oct,2025,24129,997.77,11866,4463,3600,4200,6
U370,Mar,2023,14956,626.74,5517,3021,3554,2864,5
U234,Mar,2025,20077,842.87,6785,5218,3602,4472,2
U614,Dec,2024,15722,650.11,7391,2710,3221,2400,4
U451,Jul,2025,24059,992.69,10599,4804,4432,4224,7
U447,Jul,2023,22025,915.07,6989,5646,4315,5075,0
U469,Jul,2024,17087,703.76,5526,3964,4353,3244,7
U341,Oct,2025,22338,916.59,9896,3792,4156,4494,7
U474,Aug,2024,18460,774.32,5814,3219,4150,5277,7
U616,May,2024,14170,594.09,6850,2714,2215,2391,3
U296,May,2024,15391,633.53,6899,2514,2976,3002,5
U427,Apr,2025,18942,784.35,6953,3886,3504,4599,4
U579,Jul,2024,13616,569.57,5073,1843,2700,4000,2
U239,Oct,2025,24809,1033.57,9955,4448,5867,4539,3
U502,Apr,2023,21108,873.76,7856,4500,4042,4710,7
U700,Feb,2025,18458,770.51,8429,3177,4001,2851,6
U229,Apr,2023,14756,618.23,7303,2159,3132,2162,2
U646,Aug,2025,18853,790.43,7859,2690,4517,3787,3
U697,Sep,2024,19709,815.54,7670,3153,3607,5279,6
U677,Mar,2025,13936,573.79,4801,3107,2952,3076,6
U518,Jul,2024,24234,1015.72,10437,3378,5693,4726,5
U445,Dec,2023,15091,620.13,6596,2755,3292,2448,2
U436,Sep,2025,24847,1036.66,10859,4447,3969,5572,4
U385,Nov,2024,12968,533.51,3960,3549,2880,2579,4
U472,Apr,2023,19297,798.69,9259,2129,4261,3648,0
U640,Oct,2023,23556,975.49,8659,3301,4968,6628,3
U436,Mar,2025,15203,625.74,6823,2524,2806,3050,0
U439,May,2023,18499,775.53,8360,3096,3989,3054,1
U577,Jan,2024,17173,704.14,7386,2035,3998,3754,4
U466,Mar,2023,12889,539.97,4884,2923,2106,2976,3
U614,Aug,2023,20984,878.89,8848,3627,3572,4937,5
U609,Nov,2024,23650,977.15,7285,4407,7008,4950,0
U559,Aug,2023,21173,883.0,9578,3058,4664,3873,5
U540,Apr,2023,19382,799.56,6200,4907,4710,3565,5
U589,Feb,2023,15531,648.56,5891,2307,3617,3716,7
U265,Aug,2023,23721,985.87,7607,3739,5569,6806,7
U678,Aug,2024,12801,528.68,5983,1654,2794,2370,5
U377,Oct,2023,20234,837.69,8297,3879,3614,4444,0
U203,Apr,2024,15349,639.9,6725,3123,2565,2936,7
U629,Mar,2023,20005,838.33,8732,3000,3759,4514,1
U342,Feb,2023,21969,903.6,10288,2741,3669,5271,6
U576,Sep,2023,15201,631.93,4963,2475,3999,3764,6
U358,Jan,2023,12349,509.44,5334,2271,2522,2222,7
U698,Jul,2024,21759,909.56,9030,3172,4428,5129,0
U524,May,2024,21321,875.66,6528,5554,4052,5187,6
U346,Aug,2024,23151,965.14,7877,3372,6686,5216,2
U646,Apr,2025,23979,987.33,8476,3200,5299,7004,6
U493,Jul,2023,21972,913.96,6910,3278,6935,4849,4
U353,May,2023,12583,526.42,4667,2922,2991,2003,0
U632,May,2024,24719,1032.14,7550,5669,6536,4964,7
U393,Sep,2025,15377,642.04,6314,3548,2230,3285,7
U637,Sep,2023,18028,748.48,6170,3169,4304,4385,6
U694,Sep,2024,19694,825.0,7038,3069,5663,3924,0
U663,Dec,2023,18196,756.74,8772,2944,2596,3884,1
U273,Jun,2023,19083,799.91,7643,3518,3573,4349,2
U599,Jun,2024,15401,639.86,5448,3167,2935,3851,7
U505,May,2024,15185,630.27,6373,2374,3589,2849,0
U577,Sep,2023,22386,922.8,7618,2971,6830,4967,7
U544,Oct,2023,17285,718.1,5442,2451,4668,4724,7
U652,Aug,2024,21354,878.52,6495,4944,4418,5497,4
U340,Jul,2023,18772,785.98,9204,2914,3144,3510,6
U387,Jul,2023,20490,853.94,9116,4142,3427,3805,4
U493,Jun,2024,15347,644.48,7059,2155,2752,3381,6
U261,May,2023,22131,909.41,10981,4048,3939,3163,7
U685,Apr,2023,12788,527.39,6219,1872,2197,2500,0
U627,Mar,2025,16945,709.61,7580,2054,3814,3497,5
U580,Mar,2024,14889,616.33,6533,3305,2961,2090,6
U398,Jun,2025,21569,894.39,7923,4126,5328,4192,5
U495,Apr,2025,17273,723.06,5541,3823,3490,4419,2
U640,Dec,2025,22141,919.33,9182,4330,3632,4997,4
U519,Dec,2023,15272,629.11,6341,2433,3532,2966,5
U502,Jun,2023,21069,882.62,10333,3752,3925,3059,4
U544,Mar,2025,17234,707.13,6695,3942,3923,2674,6
U211,Apr,2025,23934,1002.72,10486,3730,3989,5729,6
U262,Sep,2025,21769,893.63,9034,4220,3945,4570,2
U533,May,2023,18902,787.57,6338,4415,3330,4819,6
U426,Jul,2025,23331,958.24,9761,3230,4418,5922,7
U353,Oct,2025,19612,817.94,8002,3094,4530,3986,2
U399,Feb,2024,14492,594.66,5779,1932,3916,2865,5
U252,May,2024,22947,960.16,9240,4392,4660,4655,6
U460,Sep,2023,18745,777.28,6238,4504,4759,3244,0
U259,Nov,2024,22095,907.96,8676,4323,5185,3911,3
U272,Mar,2024,21574,899.78,9085,2946,5281,4262,1
U348,Sep,2024,16240,673.79,6461,3024,3154,3601,7
U549,Nov,2023,14322,589.94,5696,3165,2720,2741,3
U263,Jun,2024,22748,933.02,7177,4056,6213,5302,3
U510,Apr,2023,17298,716.45,5849,4196,3533,3720,4
U573,Jul,2025,13861,569.49,5048,3145,3259,2409,7
U443,Aug,2024,18620,765.17,7147,2344,4098,5031,7
U693,Jun,2023,22058,910.27,9237,3178,4413,5230,2
U566,May,2024,16047,668.04,7584,2611,3258,2594,4
U530,Jun,2025,19581,813.2,6497,4494,4113,4477,5
U307,May,2023,19320,793.45,5854,5064,4196,4206,1
U426,Aug,2023,23367,980.68,9109,4679,5631,3948,5
U513,Jan,2023,13098,548.64,5061,2218,3168,2651,0
U418,Nov,2025,17247,711.6,7077,2409,3106,4655,1
U625,Jul,2025,13734,564.77,6408,2578,2755,1993,4
U441,Oct,2025,16663,698.89,7672,2170,3402,3419,6
U459,Oct,2023,17909,742.53,5731,4129,3463,4586,6
U576,Nov,2025,15416,636.85,7504,1869,3263,2780,4
U462,Feb,2024,24818,1029.71,7993,3671,7207,5947,5
U205,Sep,2025,18302,764.52,7813,2624,3318,4547,4
U461,Jan,2023,19593,806.61,8512,2847,4439,3795,4
U254,Nov,2024,12680,529.61,5528,2356,2253,2543,3
U247,Oct,2025,20163,841.79,7118,3028,4528,5489,0
U415,Jun,2024,14070,584.46,5150,3443,2423,3054,7
U377,Sep,2024,18668,781.55,7648,3425,3046,4549,6
U209,Jan,2023,20001,822.68,6798,3936,4072,5195,3
U299,Apr,2024,21921,911.81,6665,4377,5098,5781,4
U220,Apr,2024,14191,588.21,5852,2612,2411,3316,2
U578,Sep,2023,20859,864.03,8198,2589,4219,5853,3
U441,Nov,2023,21804,899.47,9405,4935,3026,4438,4
U261,May,2023,19586,810.32,6450,4091,4023,5022,6
U579,May,2024,20872,858.01,9771,2298,4939,3864,7
U690,Jun,2024,21164,873.05,6968,4514,4435,5247,4
U619,Jan,2024,14846,612.72,7100,2226,3230,2290,0
U378,Jan,2023,22324,931.37,8704,2789,5810,5021,5
U538,Sep,2025,14463,593.69,5929,3284,3029,2221,1
U262,Mar,2024,18837,784.58,9028,1982,3210,4617,3
U345,Apr,2025,22721,936.59,8179,4589,5298,4655,3
U416,Jan,2023,22695,932.35,7633,5909,4187,4966,3
U203,Sep,2024,16922,698.89,6585,2558,3779,4000,4
U360,Aug,2025,16392,675.75,5718,2677,4627,3370,7
U427,Feb,2024,15183,630.88,6157,1805,3522,3699,0
U686,Aug,2024,24225,1001.88,8601,3332,5751,6541,7
U469,Jul,2024,15167,636.5,7172,1670,2680,3645,4
U320,Nov,2025,14997,629.33,6320,3163,3232,2282,4
U581,Jun,2023,18521,767.58,5557,4762,4437,3765,5
U695,Jan,2024,15227,636.41,7021,2833,2480,2893,2
U289,Jul,2023,18564,761.37,6795,3184,5093,3492,0
U529,Oct,2023,22344,928.34,8134,5176,5053,3981,3
U268,Jul,2025,21920,915.01,8255,4208,5261,4196,1
U598,Sep,2025,14024,578.03,5974,2099,2774,3177,3
U557,Jan,2023,12329,506.24,4788,2167,2918,2456,7
U298,Feb,2024,14486,596.18,6167,1773,3143,3403,4
U467,Nov,2025,13155,545.17,4332,3431,2195,3197,0
U305,Sep,2024,22082,916.54,10909,3618,3335,4220,6
U640,Sep,2024,16477,681.83,7347,3161,3184,2785,0
U523,Jun,2024,14185,587.83,4965,3091,3099,3030,0
U323,Jun,2023,19086,791.5,8490,3534,3954,3108,2
U676,Apr,2024,14317,598.01,5941,1704,3983,2689,3
U229,Apr,2023,15621,642.1,5027,3231,3992,3371,2
U337,May,2023,16491,688.81,5535,3991,3665,3300,6
U395,Mar,2024,14511,604.94,4473,2096,3869,4073,6
U609,Jan,2024,19842,828.24,9163,4177,2674,3828,5
U426,Jan,2024,20641,861.44,8469,3466,3574,5132,7
U532,Dec,2024,21546,893.53,7828,3538,5966,4214,1
U370,Jul,2023,19848,817.96,6455,4103,4432,4858,5
U209,Jan,2024,17404,722.9,6906,3781,3974,2743,4
U663,Jan,2024,17393,729.78,7045,3052,3432,3864,2
U240,Mar,2023,13293,552.84,5854,2447,2878,2114,2
U225,Oct,2025,14465,593.22,7145,2195,2105,3020,5
U461,Apr,2025,23294,956.44,9014,4658,4110,5512,4
U595,Apr,2023,22041,925.56,8402,3104,6274,4261,0
U643,Feb,2025,15175,623.27,5675,1973,3339,4188,4
U426,Jan,2023,19849,814.72,9237,2412,3878,4322,3
U672,Mar,2024,24473,1012.03,8107,4208,6091,6067,5
U324,Nov,2024,23391,981.7,8625,3701,5306,5759,7
U663,Apr,2025,21425,885.25,9533,3841,3739,4312,4
U238,Mar,2024,21629,895.65,6556,4388,4521,6164,0
U528,Aug,2025,23544,980.23,8425,3141,5349,6629,4
U451,Oct,2025,24222,993.69,10374,2866,5326,5656,2
U589,Jan,2024,20444,856.56,6893,2955,4611,5985,1
U376,Feb,2024,20210,839.11,7286,3497,3796,5631,2
U290,Jul,2025,14759,612.01,5862,1790,3838,3269,7
U602,Apr,2024,17255,722.31,6632,3174,4293,3156,6
U654,Aug,2023,20414,856.43,6557,3770,4577,5510,1
U237,Nov,2024,12002,497.16,5852,1913,1713,2524,6
U516,Mar,2024,20130,828.8,6217,4788,5263,3862,4
U376,Jun,2023,13259,554.43,5965,1824,2810,2660,3
U661,Sep,2024,20190,835.93,6345,3203,6253,4389,7
U484,Jan,2024,16323,684.51,6422,2530,3278,4093,4
U653,Jan,2025,17773,745.58,5955,2367,3878,5573,0
U661,Aug,2024,24786,1019.07,8135,3729,6464,6458,4
U281,Mar,2024,14568,611.22,4737,3442,3311,3078,1
U314,May,2023,13885,574.4,5422,2069,2676,3718,2
U240,Jan,2025,19060,793.78,7683,4537,3922,2918,3
U501,May,2025,19844,814.29,6482,3120,4319,5923,6
U424,Nov,2025,18111,758.65,8980,3266,3060,2805,4
U518,Jun,2024,21491,894.92,7555,4752,4483,4701,4
U549,Aug,2025,14338,597.09,5617,2306,3172,3243,2
U315,Mar,2023,21268,891.18,7300,3717,4888,5363,3
U386,Mar,2025,15758,654.09,6284,2962,2681,3831,5
U523,Dec,2023,23373,967.89,10545,4752,3310,4766,6
U256,Nov,2025,16810,703.77,6794,2776,3141,4099,4
U240,Nov,2025,21139,882.39,7549,2884,6014,4692,4
U554,Oct,2023,18791,788.26,6570,3359,4727,4135,5
U240,Sep,2025,19171,804.03,8661,2537,4006,3967,6
U547,Apr,2025,23930,990.28,7744,6277,4151,5758,1
U661,Apr,2025,14731,610.56,5509,3130,3021,3071,1
U437,Dec,2024,24199,998.35,7992,3406,5179,7622,7
U489,Jul,2023,12869,536.13,4524,2157,2496,3692,7
U462,Feb,2025,17166,710.06,5673,2414,4361,4718,0
U416,Aug,2023,12093,505.32,5772,2313,1702,2306,2
U347,Jun,2023,14987,616.29,6689,3163,2055,3080,3
U536,Mar,2023,24847,1021.62,10241,3249,4885,6472,4
U368,Sep,2025,21967,905.14,7576,4145,4802,5444,6
U292,May,2025,22452,922.42,9026,5187,3551,4688,4
U553,Aug,2023,20627,858.5,8336,2815,5529,3947,7
U259,Jul,2024,16947,697.32,7085,2548,3460,3854,0
U259,Aug,2023,18651,767.67,5819,3347,5281,4204,6
U504,Jul,2024,18979,778.41,9386,1976,4394,3223,6
U369,Mar,2023,18794,785.25,7387,2364,3811,5232,4
U469,Feb,2023,24492,1024.07,11886,4923,3627,4056,2
U563,Jul,2023,18524,762.49,5593,4063,4889,3979,0
U245,Mar,2025,15144,632.1,5293,2574,3804,3473,2
U545,Mar,2024,15587,645.82,5000,2919,3109,4559,0
U381,Feb,2024,12076,498.01,5481,2261,1854,2480,4
U370,Apr,2023,21007,874.34,7647,3651,5796,3913,0
U556,Aug,2025,20959,863.06,9810,2737,3399,5013,1
U391,Dec,2025,18553,774.72,8654,2181,4062,3656,6
U355,Jan,2024,23877,980.09,10352,4676,4079,4770,3
U622,Jan,2025,20297,851.64,8791,2716,4022,4768,4
U388,Dec,2024,24108,990.16,10608,2888,4433,6179,5
U207,May,2024,18694,777.29,8127,3015,3195,4357,3
U333,Nov,2024,14873,623.21,5612,1925,3989,3347,4
U435,May,2025,15346,629.37,6699,3398,2474,2775,3
U245,Nov,2024,19024,789.47,9121,3223,3483,3197,1
U514,Dec,2024,15148,626.37,5551,2212,3655,3730,3
U449,Jan,2023,23340,970.48,11412,2797,4466,4665,0
