user_id,num_people,num_children,bedrooms,has_ac,has_geyser,has_iron,has_washing_machine,has_dishwasher,has_induction,has_microwave,has_kettle,has_vacuum,has_room_heater,home_area_sqft,has_pool,has_garden,vacation_month,vacation_days,climate,city,electricity_provider,electricity_consumption_kwh
10223,3,2,1,0,0,1,0,1,0,1,0,0,1,735,0,0,Nov,9,Hot,Kolkata,CESC,371.02
10224,4,3,1,0,0,0,0,0,0,0,1,1,0,778,0,0,Apr,0,Moderate,Mumbai,MSEDCL,194.36
10225,5,3,3,1,0,1,0,0,1,1,1,0,0,1593,0,0,Oct,18,Moderate,Mumbai,MSEDCL,230.41
10226,3,0,3,0,1,1,1,0,0,1,0,1,0,1488,0,0,May,22,Moderate,Mumbai,MSEDCL,120.7
10227,3,1,3,0,0,0,0,0,0,1,1,0,0,1339,0,0,Nov,8,Hot,Chennai,TANGEDCO,216.4
10228,8,2,5,0,1,1,1,0,1,1,1,1,0,2299,0,1,Oct,22,Moderate,Mumbai,MSEDCL,161.41
10229,6,4,3,1,1,0,0,0,0,0,0,0,0,1212,0,0,May,8,Hot,Chennai,TANGEDCO,490.04
10230,4,3,2,1,1,1,0,0,0,0,0,0,0,951,0,0,Nov,6,Moderate,Bangalore,BESCOM,400.09
10231,5,4,2,1,1,1,1,0,0,0,1,0,0,1112,0,0,Jun,21,Moderate,Bangalore,BESCOM,192.84
10232,4,2,4,1,1,1,1,0,0,1,1,0,0,1951,0,1,May,7,Hot,Delhi,BSES Yamuna,689.12
10233,5,1,2,1,0,0,0,0,0,0,0,0,0,1199,0,0,Jun,11,Hot,Delhi,BSES Yamuna,307.0
10234,4,0,1,0,0,0,0,0,0,1,0,0,0,508,0,0,Feb,8,Hot,Delhi,BSES Yamuna,170.63
10235,4,2,3,1,1,1,1,1,0,0,1,0,0,1575,0,0,Oct,10,Hot,Kolkata,CESC,550.99
10236,1,0,2,0,0,1,1,0,0,1,0,1,0,1155,0,0,May,7,Moderate,Bangalore,BESCOM,203.52
10237,8,3,5,0,1,1,0,1,0,0,1,1,0,2148,0,0,May,17,Moderate,Mumbai,MSEDCL,223.19
10238,3,0,3,1,0,0,1,0,1,1,1,1,0,1566,0,0,Aug,0,Hot,Kolkata,CESC,669.68
10239,3,1,1,0,0,0,0,0,0,0,0,0,0,603,0,0,May,17,Moderate,Bangalore,BESCOM,82.82
10240,5,2,5,1,1,0,1,0,0,1,1,0,0,2306,0,1,Jun,16,Hot,Kolkata,CESC,398.71
10241,5,1,2,0,0,0,1,0,0,0,0,0,0,820,0,0,May,11,Hot,Chennai,TANGEDCO,161.57
10242,4,3,2,1,0,1,1,0,0,0,0,0,0,859,0,0,Jun,22,Hot,Chennai,TANGEDCO,143.75
10243,1,0,2,0,0,0,0,1,0,0,1,0,0,820,0,0,Apr,0,Hot,Chennai,TANGEDCO,251.25
10244,1,0,1,0,0,0,0,0,1,0,0,0,0,762,0,0,Oct,18,Moderate,Mumbai,MSEDCL,64.09
10245,3,1,2,0,0,1,1,0,0,0,0,0,0,1181,0,0,Jun,16,Hot,Kolkata,CESC,132.84
10246,2,1,1,0,1,0,0,0,1,0,0,0,0,644,0,0,Apr,0,Hot,Chennai,TANGEDCO,374.53
10247,1,0,2,0,1,1,1,0,0,1,1,0,0,1189,0,0,Feb,0,Cold,Delhi,BSES Yamuna,440.05
10248,4,3,2,0,0,1,0,0,0,0,0,0,0,872,0,0,Jun,9,Hot,Chennai,TANGEDCO,153.91
10249,3,0,3,1,0,0,0,0,1,1,1,1,1,1275,0,0,May,7,Hot,Chennai,TANGEDCO,603.62
10250,6,5,4,1,0,1,0,0,0,0,0,0,0,1785,0,0,Nov,8,Hot,Chennai,TANGEDCO,386.3
10251,3,0,2,0,0,0,0,0,0,1,1,0,0,877,0,0,Apr,5,Moderate,Mumbai,MSEDCL,163.46
10252,3,2,2,0,0,0,1,0,1,0,1,0,0,1189,0,0,Oct,13,Moderate,Mumbai,MSEDCL,156.85
10253,1,0,2,0,0,1,0,0,0,0,0,0,0,864,0,0,Sep,4,Hot,Chennai,TANGEDCO,160.97
10254,4,2,2,0,1,1,1,0,1,1,1,1,0,1141,0,0,May,23,Moderate,Mumbai,MSEDCL,107.52
10255,3,0,3,1,0,0,1,1,1,1,1,0,0,1489,0,0,Oct,17,Hot,Kolkata,CESC,341.24
10256,5,0,3,0,0,1,0,0,0,0,1,1,1,1255,0,0,Oct,22,Cold,Delhi,BSES Yamuna,133.33
10257,2,0,2,1,0,0,1,0,0,0,1,0,0,1130,0,0,Aug,7,Hot,Chennai,TANGEDCO,388.03
10258,2,1,2,0,0,1,0,0,0,0,0,1,0,1058,0,0,Mar,0,Moderate,Bangalore,BESCOM,178.28
10259,4,2,1,0,0,0,0,0,0,0,0,0,0,589,0,0,Apr,0,Cold,Delhi,BSES Yamuna,135.97
10260,6,3,3,1,0,1,0,0,0,1,1,0,0,1205,0,0,Jun,16,Hot,Kolkata,CESC,276.15
10261,4,3,1,0,0,1,0,0,0,0,0,0,0,405,0,0,Apr,9,Moderate,Bangalore,BESCOM,100.08
10262,8,2,6,1,1,1,1,0,1,1,1,0,0,2590,0,1,Jun,5,Hot,Chennai,TANGEDCO,891.57
10263,3,1,3,1,0,0,1,0,1,1,0,1,0,1347,0,0,Jun,7,Hot,Kolkata,CESC,500.49
10264,3,0,2,0,1,1,0,0,1,0,1,1,1,1057,0,0,Jun,11,Cold,Delhi,BSES Yamuna,354.7
10265,4,2,3,1,0,0,1,0,0,1,0,0,0,1417,0,0,Jun,8,Hot,Chennai,TANGEDCO,431.68
10266,3,1,4,0,1,1,0,0,1,1,1,0,0,1689,0,0,May,10,Moderate,Bangalore,BESCOM,301.33
10267,4,3,3,1,1,1,1,0,0,0,0,1,0,1511,0,0,Apr,3,Moderate,Bangalore,BESCOM,528.22
10268,5,0,2,1,0,1,0,0,0,1,1,0,0,1151,0,0,Jun,15,Moderate,Bangalore,BESCOM,227.89
10269,2,0,2,0,1,0,1,0,0,0,0,0,0,809,0,0,May,18,Moderate,Mumbai,MSEDCL,106.76
10270,6,4,4,0,1,1,1,1,1,1,1,1,0,1686,0,0,May,22,Moderate,Mumbai,MSEDCL,184.64
10271,5,1,3,0,0,1,0,0,0,0,0,0,1,1449,0,0,Feb,7,Hot,Chennai,TANGEDCO,359.01
10272,6,2,3,1,0,1,1,0,0,0,1,0,0,1525,0,0,Apr,0,Hot,Chennai,TANGEDCO,614.15
10273,5,4,4,1,1,1,1,0,0,1,0,1,1,1750,0,0,Jun,21,Hot,Chennai,TANGEDCO,298.64
10274,4,0,4,0,0,1,1,0,0,1,1,1,0,1712,0,0,Jun,24,Hot,Chennai,TANGEDCO,109.45
10275,5,0,4,1,1,1,0,1,0,1,1,1,0,1629,0,0,Mar,0,Hot,Delhi,BSES Yamuna,888.06
10276,3,1,1,0,1,0,0,0,0,0,1,0,0,527,0,1,Jun,15,Hot,Delhi,BSES Yamuna,178.84
10277,2,0,3,0,0,1,0,0,1,1,1,0,0,1277,0,0,May,22,Moderate,Bangalore,BESCOM,85.87
10278,4,3,3,0,0,1,0,0,1,1,0,1,0,1254,0,0,Jul,6,Moderate,Bangalore,BESCOM,252.51
10279,2,0,3,1,1,1,1,0,0,1,1,1,0,1504,0,0,Oct,21,Moderate,Bangalore,BESCOM,186.08
10280,5,0,3,1,1,1,1,1,0,0,1,0,0,1233,0,0,May,13,Moderate,Bangalore,BESCOM,349.82
10281,2,1,2,0,0,1,0,0,0,0,0,0,0,904,0,0,May,15,Hot,Chennai,TANGEDCO,111.3
10282,2,1,3,1,0,1,1,0,1,0,1,1,0,1371,0,0,Jul,7,Moderate,Mumbai,MSEDCL,370.69
10283,4,3,3,1,1,1,0,0,0,1,0,0,0,1221,0,0,Nov,8,Moderate,Mumbai,MSEDCL,416.43
10284,4,2,1,0,0,0,0,1,0,0,0,0,0,686,0,1,May,15,Hot,Kolkata,CESC,131.47
10285,3,2,2,0,0,1,0,0,1,1,0,0,0,1190,0,0,Apr,0,Hot,Delhi,BSES Yamuna,361.37
10286,4,3,2,0,0,1,0,0,1,0,0,0,0,904,0,0,Nov,6,Hot,Kolkata,CESC,226.35
10287,5,2,2,0,1,0,0,0,0,0,0,0,0,948,0,0,May,12,Hot,Delhi,BSES Yamuna,207.26
10288,3,0,1,0,0,1,1,0,0,1,0,0,1,671,0,0,May,5,Hot,Delhi,BSES Yamuna,433.08
10289,5,3,2,1,0,0,0,0,1,0,1,0,0,1075,0,0,Jun,8,Moderate,Mumbai,MSEDCL,304.37
10290,4,2,3,1,0,1,1,0,0,0,0,0,0,1498,0,0,May,8,Hot,Delhi,BSES Yamuna,412.89
10291,6,4,3,1,0,1,0,1,0,0,0,0,0,1371,0,0,Sep,9,Hot,Kolkata,CESC,419.25
10292,3,0,3,1,0,0,1,1,0,0,1,0,0,1246,0,0,Jun,20,Hot,Kolkata,CESC,224.9
10293,7,4,4,1,1,1,1,0,0,0,1,0,0,1713,0,0,Dec,18,Hot,Chennai,TANGEDCO,324.29
10294,2,1,2,1,0,0,0,0,0,0,1,0,0,1074,0,0,Apr,3,Moderate,Mumbai,MSEDCL,316.66
10295,3,0,1,1,0,1,1,0,0,0,0,0,0,703,0,0,Jun,9,Hot,Kolkata,CESC,339.83
10296,5,3,4,1,0,1,1,0,0,1,0,0,0,1806,0,1,Jun,7,Hot,Delhi,BSES Yamuna,514.11
10297,3,0,2,0,0,0,1,0,1,0,1,0,0,1194,0,0,Oct,13,Moderate,Bangalore,BESCOM,154.87
10298,7,3,5,1,0,1,1,0,1,1,1,1,0,2241,0,0,Jan,0,Moderate,Mumbai,MSEDCL,669.63
10299,7,0,4,1,1,1,1,0,1,1,1,1,0,1900,0,1,Sep,0,Moderate,Bangalore,BESCOM,787.04
10300,2,1,3,1,0,1,1,0,0,0,0,0,0,1395,0,0,Jun,11,Hot,Kolkata,CESC,328.76
10301,6,0,6,1,0,1,1,1,1,1,1,0,1,2563,0,0,Jun,18,Hot,Kolkata,CESC,443.93
10302,1,0,1,1,0,0,1,0,0,0,0,0,0,575,0,0,Oct,11,Hot,Delhi,BSES Yamuna,272.89
10303,3,0,2,0,0,0,1,0,1,0,0,0,0,1142,0,0,Jun,14,Hot,Delhi,BSES Yamuna,174.11
10304,6,4,3,1,0,0,1,0,0,0,1,0,0,1470,0,0,Aug,0,Moderate,Bangalore,BESCOM,450.21
10305,2,0,2,0,1,0,1,0,0,0,1,0,0,909,0,0,Jun,10,Moderate,Bangalore,BESCOM,199.38
10306,4,3,5,1,0,1,1,1,0,1,1,0,0,2171,0,1,Feb,0,Hot,Chennai,TANGEDCO,825.38
10307,3,0,1,0,0,0,1,1,0,1,0,0,0,751,0,0,Mar,0,Hot,Delhi,BSES Yamuna,347.69
10308,4,2,3,0,0,0,0,0,0,0,1,1,0,1401,1,0,May,16,Moderate,Mumbai,MSEDCL,217.51
10309,2,0,3,1,1,0,1,0,0,0,0,0,0,1367,0,0,Jul,0,Moderate,Bangalore,BESCOM,506.69
10310,2,0,3,1,0,0,1,0,1,0,0,0,0,1301,0,0,Jan,0,Moderate,Mumbai,MSEDCL,422.47
10311,1,0,2,0,0,0,1,0,0,0,1,0,0,885,0,0,Sep,0,Cold,Delhi,BSES Yamuna,195.4
10312,3,2,2,0,0,1,0,1,0,1,1,1,0,941,0,0,Apr,0,Hot,Kolkata,CESC,392.99
10313,5,2,4,1,0,1,1,0,1,1,1,0,0,1936,0,0,Jun,23,Hot,Kolkata,CESC,155.92
10314,4,1,2,1,1,0,0,0,0,0,0,0,0,1012,0,0,Apr,0,Hot,Chennai,TANGEDCO,604.72
10315,6,3,4,1,0,0,1,0,0,0,0,0,0,1650,0,0,Apr,7,Hot,Chennai,TANGEDCO,446.98
10316,5,4,3,1,1,0,0,0,0,1,0,0,0,1311,1,1,May,21,Moderate,Bangalore,BESCOM,223.25
10317,2,1,3,1,1,1,0,0,0,1,0,0,0,1470,0,0,Nov,7,Hot,Delhi,BSES Yamuna,536.62
10318,6,1,3,1,1,0,1,0,0,1,1,0,0,1264,0,0,Apr,7,Hot,Kolkata,CESC,592.89
10319,3,0,2,0,0,0,1,0,0,0,0,1,0,1143,0,0,Jan,0,Hot,Kolkata,CESC,271.07
10320,5,1,3,0,1,1,0,1,1,1,0,1,0,1382,0,0,Oct,12,Moderate,Mumbai,MSEDCL,300.47
10321,7,3,4,1,1,1,1,0,0,0,1,1,0,1931,0,0,May,21,Hot,Delhi,BSES Yamuna,284.16
10322,4,3,2,0,0,1,0,0,0,0,0,0,1,809,0,0,Jun,8,Moderate,Bangalore,BESCOM,249.29
10323,7,0,5,1,1,0,1,1,1,1,1,0,0,2233,0,1,Oct,6,Moderate,Bangalore,BESCOM,656.14
10324,5,2,2,0,1,1,1,0,0,1,0,0,1,1097,0,0,Sep,0,Moderate,Mumbai,MSEDCL,554.76
10325,4,2,1,0,0,0,0,0,0,0,0,0,0,643,0,0,Sep,0,Hot,Chennai,TANGEDCO,173.89
10326,1,0,2,0,0,0,1,0,0,0,0,0,0,1150,0,0,May,5,Moderate,Bangalore,BESCOM,124.63
10327,4,1,5,1,0,1,1,0,1,1,0,1,0,2266,0,1,Jul,8,Hot,Delhi,BSES Yamuna,616.93
10328,1,0,2,1,0,0,1,0,0,0,1,0,0,917,0,0,Dec,18,Moderate,Bangalore,BESCOM,129.3
10329,4,0,4,1,0,1,1,0,0,1,0,0,0,1743,0,0,Oct,8,Hot,Delhi,BSES Yamuna,451.27
10330,6,4,4,1,1,1,1,0,1,0,1,1,0,1980,0,0,Jun,24,Moderate,Mumbai,MSEDCL,136.58
10331,2,0,2,0,0,1,1,0,0,0,0,1,0,1000,0,0,Feb,0,Moderate,Mumbai,MSEDCL,251.83
10332,3,2,1,0,0,0,0,0,0,0,0,0,0,638,0,0,Dec,11,Moderate,Bangalore,BESCOM,82.26
10333,6,1,3,1,0,0,0,0,0,1,1,0,0,1533,0,0,Apr,2,Hot,Kolkata,CESC,553.86
10334,3,2,2,0,0,0,0,0,0,0,0,0,0,1045,0,0,May,17,Hot,Kolkata,CESC,68.13
10335,3,1,3,1,0,1,1,0,1,1,0,0,0,1545,1,0,Mar,0,Hot,Kolkata,CESC,1010.03
10336,1,0,2,1,0,0,1,0,0,0,1,0,0,807,0,0,Apr,0,Hot,Kolkata,CESC,480.85
10337,4,3,2,1,0,0,0,0,0,1,1,1,0,951,0,0,Sep,0,Hot,Chennai,TANGEDCO,532.75
10338,5,1,3,0,1,1,0,0,1,1,1,0,0,1591,0,0,Mar,8,Moderate,Bangalore,BESCOM,335.78
10339,1,0,2,1,1,1,1,0,0,0,0,1,0,1010,0,0,Apr,0,Hot,Delhi,BSES Yamuna,652.66
10340,4,1,2,0,0,1,1,1,0,0,0,0,1,1166,0,0,Apr,5,Hot,Kolkata,CESC,481.83
10341,5,3,2,0,0,1,1,0,0,0,1,0,0,957,0,0,May,8,Hot,Delhi,BSES Yamuna,260.75
10342,5,2,2,0,0,0,0,0,0,0,0,0,0,857,0,0,Jul,0,Hot,Delhi,BSES Yamuna,205.34
10343,6,5,3,0,0,1,0,1,0,1,1,0,0,1285,0,0,Jun,14,Hot,Kolkata,CESC,246.15
10344,5,2,4,1,0,1,1,0,1,0,1,0,0,1654,0,0,Aug,0,Hot,Delhi,BSES Yamuna,687.85
10345,1,0,2,0,1,0,0,0,1,0,0,0,0,1000,0,0,Aug,5,Moderate,Mumbai,MSEDCL,230.84
10346,6,5,3,1,0,1,1,0,1,1,1,0,0,1321,0,0,Jan,7,Moderate,Bangalore,BESCOM,443.7
10347,3,2,3,0,1,0,1,0,0,1,0,0,0,1307,0,0,Jul,6,Moderate,Bangalore,BESCOM,301.07
10348,5,0,2,1,0,1,0,0,0,1,1,1,0,1103,0,0,Jul,0,Hot,Kolkata,CESC,620.99
10349,3,1,2,1,0,0,1,0,0,0,1,0,1,931,1,0,Feb,0,Moderate,Mumbai,MSEDCL,794.18
10350,5,4,5,1,1,1,1,1,1,1,1,1,0,2391,1,0,May,17,Moderate,Bangalore,BESCOM,507.07
10351,2,0,3,0,1,0,0,0,1,1,1,0,1,1584,0,0,Feb,0,Cold,Delhi,BSES Yamuna,602.49
10352,2,1,3,1,0,1,0,0,0,0,1,1,0,1397,0,1,Apr,0,Hot,Chennai,TANGEDCO,586.55
10353,6,1,3,0,1,1,1,0,0,1,1,0,0,1246,0,0,May,22,Moderate,Bangalore,BESCOM,127.75
10354,2,0,1,0,0,1,1,0,0,0,0,1,0,627,0,0,Jan,0,Hot,Kolkata,CESC,259.37
10355,3,1,3,0,1,1,1,0,1,0,0,0,0,1444,0,0,Feb,0,Hot,Kolkata,CESC,554.5
10356,6,3,3,0,1,1,0,0,1,1,1,1,0,1402,0,0,Feb,6,Moderate,Bangalore,BESCOM,413.09
10357,6,3,3,1,0,1,1,0,0,0,1,0,0,1460,0,0,Mar,3,Hot,Kolkata,CESC,581.94
10358,4,0,2,0,0,0,0,0,1,0,1,1,1,977,0,0,Jan,0,Cold,Delhi,BSES Yamuna,451.64
10359,4,2,1,0,0,1,1,0,0,0,1,0,0,423,0,0,Jun,23,Hot,Chennai,TANGEDCO,66.84
10360,5,1,2,1,0,0,1,1,0,0,0,0,0,974,0,0,Apr,0,Hot,Delhi,BSES Yamuna,607.72
10361,6,4,5,1,1,1,1,0,0,1,1,0,0,2273,0,0,Oct,5,Moderate,Mumbai,MSEDCL,582.32
10362,4,3,2,0,0,1,1,0,0,0,0,0,0,1139,0,0,Oct,17,Moderate,Bangalore,BESCOM,105.39
10363,5,4,2,1,1,1,0,0,0,0,1,0,0,1060,0,0,Jul,0,Hot,Delhi,BSES Yamuna,669.45
10364,4,1,1,0,0,1,0,0,0,0,0,0,1,685,0,0,Feb,0,Cold,Delhi,BSES Yamuna,383.92
10365,4,1,1,0,0,0,0,0,0,0,0,0,0,400,0,0,Oct,19,Hot,Chennai,TANGEDCO,87.36
10366,3,0,3,0,0,1,0,0,0,0,0,0,0,1285,0,0,May,19,Moderate,Mumbai,MSEDCL,65.9
10367,5,2,3,1,0,1,0,0,0,1,0,0,0,1537,0,0,Apr,0,Hot,Chennai,TANGEDCO,580.45
10368,4,2,3,0,1,0,1,0,0,1,0,1,0,1268,0,1,Sep,0,Hot,Chennai,TANGEDCO,554.84
10369,1,0,2,1,0,1,0,0,0,0,0,0,0,830,0,0,May,8,Hot,Kolkata,CESC,301.17
10370,3,1,3,1,0,1,0,1,1,1,0,0,0,1397,0,0,Jun,17,Hot,Kolkata,CESC,308.6
10371,3,0,2,0,0,1,1,0,0,1,1,0,0,890,0,0,Aug,0,Hot,Kolkata,CESC,329.75
10372,3,2,2,0,0,0,1,0,0,1,0,0,0,1148,0,0,Mar,0,Hot,Kolkata,CESC,313.19
10373,3,0,2,0,0,0,1,0,1,1,0,0,0,1182,0,0,Apr,9,Hot,Kolkata,CESC,239.52
10374,2,1,2,0,0,0,0,0,0,0,0,0,0,815,0,0,Dec,24,Moderate,Bangalore,BESCOM,60.0
10375,3,2,2,1,0,1,1,0,0,1,1,0,0,1109,0,0,Aug,0,Hot,Kolkata,CESC,619.16
10376,2,0,3,1,1,1,1,0,1,0,0,0,0,1595,1,0,Apr,0,Moderate,Mumbai,MSEDCL,834.8
10377,5,1,3,1,1,1,0,0,0,0,0,0,0,1475,0,0,Jun,9,Hot,Chennai,TANGEDCO,489.14
10378,4,3,4,0,0,1,1,0,1,1,1,0,0,1937,0,0,Apr,0,Hot,Kolkata,CESC,498.19
10379,3,1,2,0,1,0,0,0,0,1,1,0,0,961,0,0,Oct,24,Hot,Chennai,TANGEDCO,60.64
10380,1,0,1,0,0,0,0,0,0,0,0,1,0,591,0,0,May,6,Moderate,Mumbai,MSEDCL,97.64
10381,4,1,2,1,0,0,1,0,1,1,0,0,0,950,0,0,Oct,11,Hot,Kolkata,CESC,364.84
10382,7,2,6,1,1,1,1,1,1,1,1,1,0,2764,0,1,Dec,13,Moderate,Bangalore,BESCOM,479.19
10383,3,1,3,1,0,1,1,1,1,0,0,1,0,1312,0,0,Dec,12,Moderate,Bangalore,BESCOM,326.0
10384,6,5,3,1,0,1,1,0,1,0,1,0,0,1472,0,0,Mar,4,Hot,Chennai,TANGEDCO,588.86
10385,2,1,1,0,0,0,0,0,0,1,0,1,0,575,0,0,Nov,0,Moderate,Bangalore,BESCOM,160.8
10386,6,5,3,1,0,1,0,1,1,1,1,1,0,1348,0,0,May,16,Hot,Chennai,TANGEDCO,363.01
10387,3,0,1,0,0,0,0,0,0,0,0,0,0,577,0,0,May,21,Moderate,Mumbai,MSEDCL,60.0
10388,3,0,3,1,0,1,1,0,0,0,0,0,0,1581,0,0,Feb,9,Hot,Kolkata,CESC,394.34
10389,6,4,5,1,1,1,1,0,0,1,1,0,0,2222,0,0,Jun,17,Moderate,Bangalore,BESCOM,326.7
10390,4,0,5,1,0,1,1,1,0,1,0,0,0,2258,0,1,Jun,11,Hot,Chennai,TANGEDCO,481.36
10391,6,4,3,0,0,1,1,0,0,0,0,1,0,1472,0,0,Sep,9,Hot,Chennai,TANGEDCO,249.69
10392,1,0,2,0,0,0,1,0,0,0,0,1,0,988,0,0,Nov,4,Hot,Delhi,BSES Yamuna,167.79
10393,6,4,5,1,1,1,1,1,1,1,1,0,0,2305,0,0,May,14,Moderate,Mumbai,MSEDCL,435.11
10394,5,0,3,0,1,0,0,0,1,0,1,1,0,1577,0,0,May,21,Moderate,Bangalore,BESCOM,134.18
10395,1,0,1,0,0,0,0,0,0,0,0,0,1,489,0,0,Jun,22,Moderate,Mumbai,MSEDCL,71.35
10396,4,3,2,1,0,0,1,0,0,1,0,0,0,1142,0,0,Jul,0,Hot,Chennai,TANGEDCO,580.38
10397,2,1,2,1,0,0,0,0,0,0,1,0,1,1061,0,0,May,14,Hot,Chennai,TANGEDCO,321.14
10398,5,3,2,0,1,0,0,0,0,0,0,0,0,955,0,0,Nov,6,Hot,Delhi,BSES Yamuna,296.93
10399,1,0,2,0,1,1,1,1,0,1,0,0,1,999,0,0,Feb,0,Moderate,Bangalore,BESCOM,542.68
10400,5,1,3,0,1,0,1,1,0,0,1,0,0,1254,0,0,Sep,0,Moderate,Bangalore,BESCOM,396.98
10401,2,1,2,1,0,0,1,0,1,1,0,0,0,1053,0,0,Apr,8,Hot,Kolkata,CESC,431.68
10402,5,2,2,0,0,0,0,0,0,0,1,0,0,972,0,0,May,9,Hot,Chennai,TANGEDCO,189.88
10403,3,1,3,1,1,1,1,0,0,1,1,0,0,1399,0,0,Oct,7,Hot,Delhi,BSES Yamuna,592.0
10404,3,0,4,1,0,1,1,0,0,1,1,1,0,1701,0,0,May,18,Hot,Chennai,TANGEDCO,260.96
10405,6,4,3,0,1,0,0,1,0,1,1,0,0,1484,0,0,Oct,10,Moderate,Mumbai,MSEDCL,303.11
10406,2,0,2,1,0,1,0,0,0,0,0,0,0,950,0,0,May,7,Hot,Chennai,TANGEDCO,340.61
10407,6,5,5,1,1,1,1,0,0,1,0,1,0,2110,0,0,Aug,7,Moderate,Mumbai,MSEDCL,517.86
10408,7,5,4,1,1,1,1,0,0,0,1,0,0,1865,0,1,Aug,0,Hot,Kolkata,CESC,874.41
10409,5,4,2,0,0,1,0,0,0,0,0,0,0,890,0,0,May,14,Hot,Chennai,TANGEDCO,155.02
10410,3,0,1,0,0,0,1,0,0,1,1,0,0,576,0,0,Nov,0,Hot,Kolkata,CESC,306.36
10411,6,0,3,0,1,1,1,0,0,0,0,1,0,1430,0,0,Mar,0,Moderate,Mumbai,MSEDCL,443.02
10412,7,0,4,1,0,1,0,1,1,1,1,0,0,1628,0,0,Jun,14,Hot,Chennai,TANGEDCO,441.52
10413,6,2,5,1,0,1,1,0,0,1,0,0,0,2300,0,0,Nov,0,Hot,Chennai,TANGEDCO,697.15
10414,3,1,4,0,1,1,1,0,1,0,0,1,1,1794,0,0,Jan,0,Cold,Delhi,BSES Yamuna,683.21
10415,4,0,3,1,1,1,1,0,0,1,1,0,1,1506,0,0,Jun,9,Moderate,Bangalore,BESCOM,534.44
10416,4,3,3,1,1,1,1,0,1,1,1,0,0,1438,0,0,Apr,8,Hot,Delhi,BSES Yamuna,642.63
10417,4,1,1,0,1,0,0,0,0,0,1,0,0,756,0,0,Apr,7,Moderate,Mumbai,MSEDCL,231.46
10418,2,1,2,0,0,1,1,0,1,1,1,0,0,1183,0,0,Apr,0,Moderate,Mumbai,MSEDCL,317.95
10419,4,0,2,0,1,1,1,0,0,0,1,0,0,1066,0,0,Nov,4,Moderate,Bangalore,BESCOM,332.1
10420,5,4,3,0,1,1,1,0,1,0,1,0,0,1413,0,0,May,23,Moderate,Bangalore,BESCOM,124.26
10421,3,0,3,0,1,1,1,1,0,0,1,0,0,1281,0,0,Apr,0,Moderate,Bangalore,BESCOM,448.34
10422,4,1,3,1,0,0,0,0,1,0,0,0,0,1327,0,0,Nov,0,Moderate,Bangalore,BESCOM,394.34
10423,2,0,2,1,1,1,1,0,0,1,0,0,0,1061,0,0,May,20,Hot,Kolkata,CESC,222.98
10424,6,4,3,1,0,0,1,1,0,1,0,1,0,1266,0,0,Aug,0,Hot,Delhi,BSES Yamuna,709.08
10425,2,1,1,1,0,0,0,0,0,0,0,0,0,461,0,0,Jun,12,Hot,Kolkata,CESC,227.43
10426,2,1,2,0,1,0,1,0,1,0,0,0,0,932,0,0,Jul,8,Cold,Delhi,BSES Yamuna,282.2
10427,6,3,3,1,0,0,1,0,0,1,0,0,0,1336,0,0,Apr,0,Hot,Delhi,BSES Yamuna,622.09
10428,5,0,3,1,1,1,1,0,0,0,1,0,0,1227,0,0,Jul,0,Hot,Chennai,TANGEDCO,767.2
10429,8,3,6,1,1,1,1,0,1,1,1,0,0,2610,1,0,Nov,5,Moderate,Mumbai,MSEDCL,838.57
10430,5,4,2,1,0,0,0,0,0,0,0,0,0,1004,0,0,Mar,6,Hot,Kolkata,CESC,359.51
10431,1,0,2,1,0,1,1,0,0,0,0,0,0,1052,0,0,May,7,Hot,Kolkata,CESC,360.91
10432,2,1,2,0,0,0,1,0,0,0,0,0,0,837,0,0,Dec,7,Moderate,Bangalore,BESCOM,151.88
10433,2,0,2,0,1,1,0,0,0,0,0,1,0,842,0,0,Apr,3,Moderate,Bangalore,BESCOM,288.66
10434,6,3,4,1,1,1,1,0,1,0,1,0,0,1716,0,0,Feb,6,Hot,Kolkata,CESC,696.5
10435,4,2,3,1,0,1,1,0,0,0,0,0,0,1389,0,0,Feb,0,Hot,Kolkata,CESC,584.08
10436,7,3,4,0,1,1,1,0,1,1,0,1,0,1645,0,0,May,6,Moderate,Bangalore,BESCOM,430.98
10437,3,0,2,0,0,1,0,0,1,0,0,0,0,965,0,0,May,18,Hot,Kolkata,CESC,119.62
10438,3,0,4,1,0,1,1,0,0,1,1,1,0,1904,0,1,May,21,Hot,Chennai,TANGEDCO,220.1
10439,1,0,1,0,0,0,0,0,0,1,0,1,0,602,0,0,May,12,Moderate,Bangalore,BESCOM,123.89
10440,3,2,4,1,0,1,1,0,0,1,0,0,0,1832,0,0,Oct,21,Hot,Kolkata,CESC,195.41
10441,1,0,2,1,1,0,0,0,1,0,1,0,0,1044,0,0,Sep,0,Hot,Kolkata,CESC,634.37
10442,1,0,2,0,1,0,0,0,0,1,1,0,0,1008,0,0,May,24,Hot,Chennai,TANGEDCO,113.14
10443,6,3,3,0,1,1,1,0,0,1,0,0,0,1447,0,0,May,22,Moderate,Mumbai,MSEDCL,118.1
10444,8,5,5,0,1,1,1,1,1,1,1,1,0,2294,0,1,Dec,11,Moderate,Mumbai,MSEDCL,451.7
10445,2,1,1,0,0,0,1,0,0,1,1,0,0,726,0,0,Dec,9,Hot,Chennai,TANGEDCO,199.72
