user_id,month,year,total_kwh,bill_amount,billing_days,ac_kwh,geyser_kwh,washing_machine_kwh,microwave_kwh,kitchen_kwh,lighting_kwh,occupancy_hours,holiday_days
U391,Apr,2024,856,7855.05,28,371,145,32,22,67,219,12,7
U163,May,2023,797,7430.92,30,228,99,37,41,90,302,11,5
U344,Aug,2025,708,6515.11,28,261,55,36,32,75,249,11,4
U125,Jun,2024,352,3266.94,28,88,60,19,11,19,155,20,2
U190,Apr,2025,713,6629.69,28,252,107,49,20,64,221,23,2
U175,Nov,2025,702,6389.17,30,163,161,22,24,72,260,21,6
U394,Jul,2024,971,9079.12,30,194,265,39,45,100,328,18,4
U486,Aug,2025,875,8035.94,30,378,56,45,39,52,305,9,5
U491,Feb,2024,205,1862.24,31,69,33,12,8,19,64,21,5
U310,Dec,2023,699,6532.97,30,301,107,32,19,38,202,14,8
U575,Jul,2025,860,7883.73,31,243,213,58,17,64,265,18,0
U518,Feb,2023,916,8518.91,31,258,220,56,32,57,293,11,7
U447,Feb,2025,317,2922.49,31,95,61,17,10,21,113,14,4
U117,Aug,2025,684,6260.48,29,257,98,23,24,51,231,23,5
U228,Feb,2025,800,7459.16,29,273,73,43,33,57,321,13,5
U527,Nov,2024,865,7987.23,29,373,96,47,25,70,254,13,0
U543,Sep,2023,878,8039.17,31,181,171,70,44,80,332,9,2
U464,Dec,2025,667,6032.24,31,251,117,43,13,49,194,15,5
U351,Jan,2024,360,3368.94,28,101,67,21,14,21,136,14,8
U279,Sep,2025,469,4227.65,31,114,98,26,16,52,163,21,5
U282,Jan,2024,255,2383.05,29,83,35,7,11,23,96,16,5
U252,Oct,2025,427,3904.48,31,139,81,11,16,23,157,22,0
U125,Oct,2023,348,3221.0,31,81,36,15,10,43,163,19,8
U555,Feb,2023,245,2295.38,28,61,25,8,9,17,125,20,3
U280,Jun,2025,343,3107.81,31,103,33,18,11,19,159,14,1
U298,Jun,2024,949,8756.21,30,286,213,37,24,69,320,17,0
U444,Jan,2025,983,9147.58,28,274,84,71,47,92,415,17,2
U261,Jul,2024,831,7730.82,31,197,190,45,24,48,327,9,2
U277,Aug,2025,539,4964.33,31,108,68,39,23,45,256,21,4
U385,Feb,2024,612,5660.94,28,270,74,26,15,54,173,20,0
U163,Aug,2023,931,8661.1,31,405,173,27,25,42,259,13,6
U591,Sep,2025,719,6712.88,29,230,120,53,27,35,254,16,0
U250,Jun,2023,543,5052.47,30,243,45,14,16,55,170,20,3
U254,May,2023,586,5356.98,30,215,63,44,21,35,208,16,5
U256,Dec,2025,672,6315.92,29,145,173,28,29,60,237,20,0
U470,Sep,2025,474,4348.38,31,108,75,29,14,33,215,12,6
U569,Dec,2024,552,4973.4,31,236,77,14,19,37,169,21,6
U149,Nov,2024,265,2423.44,30,94,36,7,8,18,102,12,2
U555,Sep,2023,278,2516.21,31,114,31,12,6,28,87,16,3
U437,Jan,2024,797,7211.72,30,338,71,48,26,51,263,15,5
U184,Nov,2024,835,7609.03,30,260,156,32,23,68,296,14,6
U461,Mar,2025,401,3617.56,29,85,88,24,18,44,142,15,3
U277,Sep,2024,861,7986.12,30,212,109,42,25,117,356,10,8
U248,Nov,2023,757,6835.4,31,163,176,37,20,41,320,22,8
U218,Feb,2024,312,2833.37,31,77,73,22,10,29,101,15,8
U442,Dec,2023,290,2620.78,28,87,67,18,9,17,92,8,5
U576,Apr,2025,340,3068.59,31,78,36,22,17,35,152,14,1
U163,Apr,2023,488,4444.27,28,117,65,22,17,41,226,9,1
U289,Feb,2024,929,8573.52,30,289,201,30,37,59,313,21,3
U460,Mar,2025,788,7396.07,31,224,84,69,40,45,326,22,8
U149,Mar,2024,610,5703.64,29,193,42,26,26,60,263,21,2
U427,Jan,2025,576,5385.82,29,177,126,35,20,39,179,24,5
U357,Jun,2025,583,5288.06,29,210,67,26,21,33,226,23,1
U324,Aug,2024,351,3196.19,30,152,40,23,7,23,106,8,0
U241,Dec,2024,950,8579.03,30,215,155,50,35,121,374,14,4
U578,Mar,2025,826,7691.21,28,185,200,37,21,79,304,18,7
U315,May,2025,518,4676.47,29,214,56,28,21,34,165,12,1
U535,Jan,2024,568,5238.48,28,185,123,37,13,49,161,24,8
U479,Oct,2023,805,7324.82,28,315,124,54,25,53,234,18,7
U540,Jul,2024,759,6904.91,31,192,131,52,24,43,317,15,2
U311,Oct,2025,902,8475.45,31,367,97,54,31,64,289,17,0
U418,Jan,2024,661,6149.09,29,284,60,33,17,33,234,19,3
U132,Dec,2023,211,1969.64,30,75,34,12,8,17,65,17,7
U258,Nov,2024,355,3276.22,31,80,58,29,10,43,135,20,2
U385,Sep,2025,883,8254.64,30,374,166,33,29,43,238,17,1
U405,Aug,2024,676,6258.54,28,269,90,35,25,42,215,24,6
U529,Jul,2025,600,5627.08,28,232,83,29,21,38,197,23,3
U577,Oct,2025,376,3426.31,28,78,60,25,11,28,174,12,5
U386,Jul,2024,540,4988.59,28,215,96,31,11,40,147,10,4
U244,May,2025,256,2374.67,29,60,40,13,13,25,105,22,1
U524,May,2025,647,5924.69,28,165,80,28,20,38,316,9,1
U119,Nov,2023,402,3759.46,31,138,83,17,9,35,120,20,8
U118,May,2023,896,8415.16,28,238,163,35,35,54,371,15,1
U357,Jan,2023,832,7652.33,30,303,131,39,22,83,254,24,7
U178,Aug,2023,937,8579.41,31,329,153,63,23,57,312,11,7
U471,Dec,2025,401,3684.7,30,91,86,25,15,35,149,16,0
U275,Nov,2024,529,4941.44,30,192,60,37,16,25,199,22,0
U598,Jan,2025,562,5203.1,29,242,34,19,15,38,214,16,3
U294,Apr,2025,653,5888.69,29,156,150,48,22,61,216,16,1
U576,Sep,2025,555,5115.36,30,193,47,34,19,44,218,21,0
U213,Sep,2024,415,3737.87,30,118,83,11,17,43,143,23,8
U214,May,2023,754,7020.81,28,237,62,51,22,71,311,24,2
U322,Apr,2025,222,2027.15,31,60,31,19,9,24,79,20,0
U266,Mar,2025,354,3252.84,28,102,29,12,15,48,148,16,1
U535,Mar,2023,385,3588.0,29,79,70,25,14,33,164,22,7
U419,Dec,2025,448,4040.32,29,199,65,26,9,27,122,14,4
U232,May,2024,948,8592.12,28,337,87,26,25,106,367,8,6
U485,Oct,2025,333,3050.01,31,108,43,20,14,19,129,8,5
U364,Jan,2025,520,4727.82,30,153,122,23,14,47,161,12,0
U513,May,2023,589,5380.61,28,197,82,26,23,49,212,16,5
U155,Jun,2025,633,5949.74,29,186,134,35,27,52,199,19,6
U459,Jul,2025,221,2061.97,31,64,52,5,7,10,83,13,3
U231,Dec,2024,799,7473.5,29,252,187,45,22,62,231,20,7
U388,Sep,2023,864,8099.85,31,232,205,21,25,55,326,15,7
U366,Mar,2023,324,2960.19,31,79,43,16,17,37,132,22,6
U558,Feb,2024,278,2535.03,31,94,62,12,9,17,84,13,1
U567,Mar,2025,250,2273.41,28,102,44,9,7,12,76,13,5
U466,Dec,2023,927,8650.81,28,220,218,39,32,101,317,11,5
U262,Sep,2023,375,3476.93,28,78,30,35,21,45,166,18,6
U480,Dec,2025,452,4110.7,31,118,113,31,16,43,131,10,5
U581,Jul,2025,445,4072.1,31,197,73,24,9,21,121,10,1
U187,Sep,2023,938,8632.12,29,381,162,40,28,64,263,19,7
U155,Feb,2025,305,2809.43,30,106,23,24,10,27,115,13,3
U576,May,2023,392,3667.35,28,169,35,26,8,31,123,13,8
U388,Apr,2025,515,4713.4,31,160,120,21,19,20,175,15,7
U278,Feb,2025,501,4691.07,29,223,62,16,11,27,162,22,2
U491,Sep,2024,747,6854.88,29,204,108,26,30,89,290,23,2
U449,Sep,2025,915,8508.17,29,237,210,45,28,64,331,13,7
U108,Jun,2024,978,9165.92,28,351,76,79,31,107,334,24,1
U421,Nov,2025,467,4372.54,28,137,67,27,17,28,191,16,8
U413,Jun,2023,369,3329.41,30,131,46,22,16,38,116,12,3
U347,Aug,2023,750,6811.71,29,207,101,27,29,78,308,13,5
U423,Jun,2025,654,6010.76,28,231,74,22,19,66,242,19,2
U572,Jan,2025,850,7796.73,29,228,94,50,38,70,370,18,2
U571,Apr,2023,491,4544.87,31,104,55,48,17,63,204,23,2
U543,Jul,2025,763,7155.33,29,326,113,27,16,51,230,24,1
U355,Feb,2024,998,9026.87,30,419,190,53,17,64,255,16,7
U428,Sep,2024,340,3121.45,28,150,43,9,7,14,117,8,8
U154,Aug,2024,345,3131.55,31,130,37,19,11,28,120,10,7
U349,Aug,2024,624,5839.17,28,231,54,37,21,65,216,16,2
U339,Jul,2024,513,4814.93,31,174,104,31,12,24,168,20,6
U329,Apr,2025,383,3520.34,29,88,101,9,16,35,134,21,1
U167,Feb,2025,863,7802.9,29,213,121,36,27,48,418,14,3
U151,Mar,2024,912,8494.48,30,248,114,39,48,110,353,11,5
U197,Dec,2025,327,3034.19,30,138,47,20,9,27,86,19,4
U192,Jun,2025,486,4442.95,31,118,108,16,12,35,197,21,8
U595,Dec,2024,452,4228.44,30,194,55,10,18,20,155,9,3
U364,Dec,2025,977,9174.36,30,323,168,50,28,81,327,8,4
U518,May,2025,899,8291.6,30,340,156,41,26,35,301,15,3
U391,Dec,2025,585,5397.38,30,133,153,40,16,41,202,10,7
U196,Aug,2024,429,3912.05,29,114,44,39,20,29,183,13,7
U188,Jun,2025,470,4339.89,30,206,92,17,11,24,120,20,2
U178,Jun,2023,970,8900.58,29,258,141,81,27,47,416,16,0
U388,Jan,2023,614,5600.22,29,168,125,39,15,28,239,16,5
U220,Apr,2024,397,3583.67,28,99,72,17,18,19,172,16,1
U402,May,2023,522,4750.77,29,121,88,44,16,48,205,22,1
U591,Dec,2024,255,2315.18,29,65,52,16,6,21,95,20,2
U500,Nov,2023,402,3705.16,30,144,51,18,14,23,152,23,7
U552,Mar,2023,982,9074.34,29,308,88,69,46,92,379,9,2
U600,Sep,2023,820,7579.61,31,277,120,38,24,83,278,21,6
U265,Jan,2024,827,7571.41,30,190,146,30,29,61,371,13,8
U282,Jun,2024,803,7362.3,30,321,72,49,33,73,255,9,7
U569,Jun,2025,337,3145.46,30,133,68,18,6,22,90,15,0
U498,Oct,2024,621,5707.3,28,127,77,51,29,35,302,11,6
U323,May,2023,256,2405.15,30,75,36,10,13,19,103,21,6
U411,Dec,2023,761,6982.82,29,165,82,74,40,70,330,18,7
U532,May,2024,270,2500.15,31,107,38,6,6,23,90,21,4
U566,Oct,2024,793,7152.98,30,304,86,33,24,49,297,19,8
U107,May,2024,571,5288.22,30,242,73,19,13,55,169,23,8
U430,Jun,2025,816,7621.91,31,211,94,28,47,88,348,13,7
U363,Aug,2023,799,7492.21,30,250,62,44,43,62,338,8,5
U261,Feb,2025,713,6701.44,28,175,158,42,20,36,282,19,5
U251,Jun,2025,283,2578.94,29,82,52,20,10,15,104,14,0
U185,Jan,2023,242,2233.7,31,79,30,19,10,18,86,15,5
U247,Apr,2023,865,7940.95,31,184,76,79,32,86,408,16,3
U212,Oct,2024,805,7426.55,28,304,158,33,18,62,230,9,3
U481,Mar,2024,332,3008.91,29,111,31,23,8,33,126,24,1
U503,Sep,2025,594,5549.42,28,241,117,31,14,24,167,20,3
U136,Mar,2024,264,2472.05,29,70,42,14,13,23,102,12,4
U385,Jun,2024,489,4488.95,28,208,52,29,19,18,163,17,4
U288,Jan,2023,575,5239.5,30,258,90,22,11,30,164,19,4
U182,Dec,2023,968,8766.53,28,416,176,33,20,69,254,24,3
U102,Jun,2024,666,6176.15,31,262,77,33,20,43,231,13,0
U485,Apr,2023,412,3759.46,31,166,49,23,15,35,124,10,7
U403,Aug,2024,347,3249.24,31,119,47,22,12,36,111,22,2
U297,Nov,2023,772,7155.21,28,191,192,33,26,63,267,14,1
U504,Sep,2023,670,6203.04,31,247,115,32,21,31,224,13,8
U111,Apr,2023,348,3209.87,31,131,35,25,8,23,126,11,6
U334,Oct,2023,287,2588.26,30,128,23,20,8,10,98,12,8
U486,Dec,2024,523,4901.96,30,175,54,21,27,46,200,10,1
U295,Oct,2025,595,5504.45,29,159,72,25,18,71,250,16,8
U571,Jun,2023,989,9294.25,29,366,98,61,35,83,346,13,8
U219,Jan,2024,603,5556.61,29,268,88,22,14,45,166,20,8
U496,Apr,2024,281,2608.82,28,68,27,9,13,36,128,11,3
U120,Jul,2023,840,7578.89,29,236,118,41,35,93,317,9,2
U361,Dec,2025,485,4487.56,28,162,82,31,16,27,167,11,5
U393,Jan,2023,581,5406.7,28,140,76,47,29,66,223,15,2
U522,Aug,2024,991,9227.6,29,203,91,69,43,115,470,20,8
U356,Dec,2025,469,4365.47,29,133,40,28,20,35,213,17,2
U322,Oct,2024,491,4463.44,28,204,37,26,11,52,161,16,1
U493,Dec,2023,652,6122.38,30,137,159,25,29,73,229,8,7
U326,Nov,2025,914,8589.84,31,280,167,47,26,73,321,20,5
U153,Jun,2024,223,2013.74,31,87,15,6,10,23,82,22,7
U528,May,2024,510,4781.04,31,223,56,22,13,27,169,9,6
U455,Oct,2024,660,6016.41,30,294,62,25,14,43,222,18,2
U600,Nov,2023,407,3775.22,28,124,69,25,10,22,157,21,7
U442,Sep,2025,991,9053.03,29,433,128,48,37,61,284,22,0
U464,Feb,2023,916,8598.59,28,191,159,49,34,84,399,21,0
U380,May,2023,863,7802.04,28,333,94,22,22,51,341,23,7
U181,Jun,2023,637,5859.83,29,229,54,26,18,62,248,22,8
U302,Jul,2025,737,6759.19,30,193,155,44,22,38,285,16,5
U258,May,2023,905,8263.02,31,295,195,23,20,40,332,12,4
U220,Sep,2023,535,4953.14,31,124,138,16,19,37,201,12,1
U159,Jan,2023,621,5621.55,28,259,41,36,17,43,225,18,8
U594,Jul,2023,949,8813.05,30,274,192,60,32,57,334,11,5
U315,Oct,2024,520,4883.96,31,185,94,19,12,29,181,10,7
U228,Jul,2023,696,6487.99,30,166,178,34,22,44,252,11,8
U324,Apr,2024,786,7344.39,29,197,96,71,33,48,341,21,8
U309,Sep,2023,362,3310.08,28,162,57,20,6,18,99,14,7
U470,Dec,2025,740,6756.17,28,287,51,32,25,81,264,15,7
U215,Nov,2024,364,3351.28,30,160,52,19,8,16,109,23,2
U309,May,2024,897,8089.41,31,245,122,57,29,89,355,22,2
U114,Apr,2024,765,7174.28,30,184,169,60,28,39,285,14,1
U109,Jul,2024,494,4474.41,29,160,105,22,16,29,162,24,0
U140,Apr,2025,241,2256.05,31,78,31,16,9,15,92,19,3
U550,Mar,2023,484,4372.18,31,117,84,35,14,56,178,21,1
U337,Sep,2024,586,5466.82,30,224,46,31,18,43,224,22,1
U381,Nov,2025,337,3053.48,29,97,49,24,10,31,126,22,4
U459,Aug,2024,386,3479.89,31,95,55,17,16,38,165,12,3
U301,Jan,2023,915,8498.33,28,258,95,34,38,59,431,23,0
U346,Jul,2024,630,5740.63,29,214,134,26,17,57,182,12,8
U378,Sep,2025,753,6992.21,31,287,63,58,30,47,268,9,3
U335,Aug,2023,615,5671.55,30,197,108,31,15,28,236,16,4
U594,Aug,2025,999,9034.48,31,331,215,51,39,52,311,16,6
U104,Jun,2023,625,5858.03,28,146,157,36,15,40,231,11,1
U254,Nov,2023,615,5646.27,29,263,105,15,20,24,188,22,7
U542,Apr,2023,225,2091.1,31,97,18,9,6,18,77,18,1
U129,Aug,2024,570,5244.23,28,211,109,30,20,30,170,8,4
U209,Mar,2025,584,5397.18,31,119,78,56,17,61,253,8,1
U198,Sep,2025,255,2325.88,31,85,56,7,7,10,90,15,1
U315,Feb,2025,452,4104.23,29,161,80,19,12,44,136,23,3
U393,Feb,2023,833,7677.78,30,373,136,19,30,34,241,16,3
U175,Dec,2024,305,2798.71,30,136,20,11,13,24,101,19,7
U426,Dec,2023,329,3012.34,28,136,47,12,7,26,101,12,5
U246,Jul,2025,869,8054.78,28,187,208,49,34,49,342,9,7
U228,Dec,2024,575,5333.82,28,252,101,16,15,22,169,14,6
U441,Oct,2024,942,8495.3,29,332,65,39,29,58,419,17,3
U142,Apr,2024,507,4631.7,30,202,102,25,10,23,145,22,1
U456,Oct,2025,290,2657.76,28,87,22,26,15,17,123,14,8
U141,Aug,2024,592,5350.94,28,165,108,26,21,54,218,12,1
U522,Sep,2024,733,6666.17,31,231,137,43,18,49,255,22,0
U134,Jul,2023,309,2787.38,31,73,29,15,11,32,149,22,7
U117,May,2023,760,7142.86,28,219,60,68,26,41,346,17,8
U265,Aug,2024,840,7807.48,31,348,145,40,23,65,219,21,0
U253,Apr,2024,784,7083.42,31,164,121,65,28,50,356,17,6
U586,Feb,2023,539,4855.37,31,128,52,19,24,48,268,24,1
U478,Nov,2023,764,7095.81,29,176,170,45,21,38,314,21,5
U176,Dec,2023,555,5092.5,28,166,121,27,15,27,199,9,4
U187,Jun,2025,367,3418.5,28,164,50,12,7,26,108,23,0
U217,Sep,2025,756,7083.26,31,183,80,37,43,84,329,20,1
U462,Jan,2023,651,6015.06,29,153,51,48,23,75,301,16,1
U442,Nov,2024,304,2758.75,31,130,47,15,9,18,85,14,5
U569,Oct,2023,349,3250.19,29,146,48,8,9,33,105,23,0
U127,Dec,2025,345,3236.9,28,71,71,21,13,29,140,17,3
U413,Jul,2024,915,8447.36,31,354,170,26,23,57,285,16,4
U387,Oct,2025,498,4617.85,28,181,66,16,19,29,187,14,1
U234,Sep,2024,366,3343.41,29,143,29,21,15,18,140,23,1
U319,Oct,2025,912,8347.18,30,295,206,33,24,64,290,16,6
U268,Sep,2024,845,7853.31,29,378,110,33,20,44,260,24,6
U198,Oct,2024,922,8640.16,30,194,184,46,41,81,376,14,5
U368,Nov,2024,247,2285.14,28,63,61,14,6,13,90,18,0
U337,Mar,2024,837,7797.44,28,250,195,38,29,73,252,15,2
U409,Nov,2025,438,3972.07,31,136,73,33,10,46,140,14,8
U555,May,2025,206,1871.47,30,88,20,8,7,12,71,19,0
U494,Aug,2024,663,6108.1,29,225,152,35,18,52,181,14,1
U273,Aug,2024,652,5914.05,28,137,139,28,19,75,254,15,7
U501,Apr,2025,983,9096.68,30,296,138,55,40,113,341,14,6
U510,Dec,2024,570,5196.5,29,173,95,31,19,38,214,13,8
U569,Nov,2024,748,6968.83,30,330,85,27,18,61,227,16,3
U576,Nov,2024,686,6395.75,29,239,143,29,18,34,223,20,3
U290,Jan,2023,410,3766.06,29,147,58,15,14,34,142,14,6
U222,Jan,2024,364,3302.33,29,137,69,7,8,29,114,15,0
U146,Apr,2023,324,2999.82,29,127,61,9,12,24,91,24,8
U164,Jun,2024,536,5036.85,30,192,105,28,17,25,169,24,1
U230,Aug,2025,391,3616.37,30,101,81,26,10,39,134,23,0
U410,Jun,2023,929,8374.29,31,388,169,29,31,50,262,9,6
U463,Dec,2023,413,3719.86,30,158,50,18,12,23,152,15,5
U293,Sep,2024,773,7056.06,30,297,61,22,31,65,297,24,2
U407,Sep,2024,527,4784.27,31,236,90,14,11,40,136,20,0
U281,Feb,2023,580,5408.63,30,232,78,34,20,52,164,17,4
U392,Oct,2025,872,8142.67,29,355,68,49,34,77,289,9,3
U471,Jan,2025,777,7073.38,28,340,56,26,27,33,295,9,4
U382,Feb,2024,997,9102.87,28,237,106,49,37,68,500,21,0
U129,May,2025,438,3983.39,31,142,85,27,11,19,154,23,0
U249,Apr,2025,731,6844.61,30,252,133,24,22,34,266,14,4
U367,Apr,2024,899,8271.75,30,253,97,45,28,74,402,19,5
U396,Sep,2025,281,2602.75,31,115,51,13,6,14,82,21,4
U111,Nov,2024,562,5151.4,28,219,58,30,21,27,207,11,1
U264,Aug,2023,704,6513.69,29,267,130,29,25,58,195,11,8
U213,Jun,2024,401,3670.89,30,180,49,24,9,26,113,10,4
U287,Jan,2023,703,6422.52,31,186,146,26,21,71,253,8,4
U395,Feb,2023,843,7800.95,29,323,101,52,33,52,282,24,8
U332,Jun,2025,236,2179.8,31,79,29,8,11,17,92,14,2
U327,Nov,2025,843,7685.98,31,234,188,46,26,51,298,23,4
U410,Feb,2025,788,7139.07,31,189,65,73,23,72,366,12,4
U198,Oct,2024,800,7317.94,28,339,158,29,23,48,203,14,1
U155,May,2025,601,5508.81,28,209,102,35,22,40,193,21,3
U211,May,2023,964,8918.42,31,391,119,59,20,84,291,9,1
U252,Jun,2025,905,8476.06,30,304,154,28,33,90,296,10,4
U346,Jun,2025,375,3380.43,29,95,36,29,17,33,165,24,1
U506,Jun,2024,744,6768.51,30,211,121,58,24,44,286,23,8
U169,Feb,2024,769,6980.59,28,227,187,38,27,70,220,15,5
U412,Oct,2023,666,6127.81,29,295,58,21,20,57,215,22,7
U389,Mar,2024,400,3668.75,31,80,89,14,18,39,160,14,8
U350,Jun,2025,739,6866.5,30,329,85,24,22,59,220,16,7
U136,Aug,2024,746,6786.34,30,332,108,18,17,30,241,13,4
U339,Dec,2023,836,7722.8,31,375,69,39,28,35,290,21,4
U248,Nov,2025,593,5546.65,30,189,87,18,25,33,241,21,5
U567,Dec,2023,241,2256.79,28,106,46,6,8,9,66,21,0
U327,Jan,2024,796,7469.28,31,237,83,44,29,65,338,11,7
U344,Jan,2024,592,5511.11,30,122,121,33,16,37,263,11,1
U591,Nov,2023,899,8416.79,31,230,163,53,45,93,315,22,5
U437,Feb,2025,822,7475.11,29,358,111,42,25,53,233,22,8
U546,Nov,2024,982,8915.61,31,199,198,32,53,77,423,21,2
U465,Dec,2024,640,5761.66,30,215,95,19,17,32,262,8,1
U591,Dec,2025,816,7574.71,28,178,66,32,36,95,409,17,4
U582,Jun,2024,705,6609.37,31,191,167,32,17,35,263,17,8
U301,Sep,2023,519,4709.81,31,115,123,15,24,51,191,17,5
U254,Apr,2024,752,6959.59,30,311,63,47,31,66,234,9,7
U550,Mar,2024,414,3849.61,28,143,55,15,15,33,153,15,7
U173,Dec,2025,270,2530.18,28,114,45,15,5,11,80,8,6
U301,Aug,2023,767,7101.46,29,285,166,31,16,58,211,8,4
U396,Nov,2025,435,4083.83,29,192,82,15,11,19,116,11,1
U117,Oct,2024,480,4386.18,30,157,104,28,14,23,154,14,4
U229,Sep,2024,816,7458.22,28,293,73,54,33,61,302,16,6
U317,Dec,2025,361,3327.41,28,124,77,17,9,31,103,23,6
U161,Nov,2025,390,3569.83,29,125,84,25,10,21,125,12,1
U527,May,2025,208,1872.12,29,85,23,9,4,20,67,9,6
U204,Sep,2023,259,2406.81,30,93,32,17,9,11,97,18,5
U142,Feb,2024,424,3943.49,28,169,54,17,13,19,152,20,6
U125,Mar,2025,899,8359.61,31,356,143,53,33,64,250,18,7
U139,Jul,2024,781,7136.78,29,193,97,37,37,53,364,24,3
U391,Jul,2023,486,4475.53,30,176,32,21,17,35,205,12,0
U231,Jun,2023,368,3364.99,28,91,37,28,13,23,176,20,7
U598,Jun,2023,261,2350.67,28,90,35,9,12,17,98,8,7
U329,Feb,2023,548,5055.29,29,202,58,20,13,36,219,17,2
U208,Oct,2024,641,5800.73,30,288,102,20,15,45,171,15,2
U272,Jun,2023,213,1923.82,31,44,21,17,12,24,95,15,4
U535,Apr,2023,363,3376.7,29,80,93,26,13,36,115,13,2
U578,Dec,2025,619,5573.35,30,135,156,38,22,55,213,19,4
U202,Mar,2023,956,8970.72,28,286,219,59,23,75,294,14,7
U454,Nov,2025,719,6619.19,31,291,121,32,25,51,199,23,0
U112,Feb,2023,865,8125.12,30,355,64,25,25,92,304,16,1
U375,Jan,2023,747,6740.33,31,287,96,21,21,46,276,17,1
U201,Nov,2025,759,7008.16,30,321,58,40,20,46,274,17,3
U144,Nov,2023,796,7275.23,30,223,198,31,19,68,257,17,8
U543,May,2024,227,2119.59,30,50,32,10,13,16,106,23,1
U405,Feb,2024,907,8294.05,30,194,175,51,39,106,342,8,8
U545,Feb,2023,645,5872.21,31,266,111,31,19,39,179,24,6
U117,Jul,2024,407,3802.61,29,155,83,14,15,20,120,21,7
U430,Aug,2025,669,6121.26,31,250,121,38,15,53,192,24,0
U157,Oct,2023,915,8241.16,30,260,175,59,21,58,342,21,4
U411,Aug,2023,303,2774.3,31,89,46,20,11,33,104,15,8
U597,Apr,2025,941,8715.36,31,413,132,58,25,77,236,16,3
U403,Jan,2025,625,5688.59,31,134,60,34,29,73,295,15,1
U112,Nov,2025,300,2751.84,30,118,58,14,5,12,93,20,5
U418,Jul,2023,740,6676.79,31,205,126,55,25,45,284,24,1
U180,Jan,2025,838,7739.13,28,175,72,63,33,87,408,14,2
U316,Nov,2025,721,6707.12,30,278,146,38,16,55,188,24,7
U439,Apr,2024,305,2795.42,31,86,48,15,9,18,129,8,2
U364,Aug,2024,878,8049.59,28,334,172,40,22,35,275,12,1
U579,Feb,2023,968,8746.18,31,364,189,23,26,40,326,13,5
U249,Jun,2024,476,4322.45,29,158,96,32,12,31,147,9,2
U181,Jun,2024,264,2392.33,31,104,18,18,12,26,86,23,0
U315,Dec,2025,982,9027.21,31,339,104,73,45,44,377,12,2
U585,Sep,2025,387,3564.93,29,105,89,23,13,20,137,12,5
U474,May,2024,516,4839.86,30,197,103,14,20,37,145,19,2
U564,Oct,2024,337,3042.87,29,117,47,9,16,33,115,10,8
U298,Apr,2024,542,5008.05,30,110,90,46,20,61,215,23,6
U300,May,2023,304,2800.02,29,129,25,13,9,27,101,13,4
U125,Dec,2023,745,6858.84,31,250,169,24,29,32,241,22,1
U566,Dec,2023,579,5413.22,31,241,51,30,20,37,200,22,8
U189,Oct,2024,309,2806.4,30,129,26,14,8,32,100,23,4
U368,Nov,2024,744,6708.13,30,231,136,43,28,75,231,20,6
U243,May,2023,553,5125.71,28,180,59,30,17,50,217,19,8
U159,Aug,2023,942,8608.06,28,286,219,52,25,74,286,17,3
U510,Oct,2024,516,4647.63,31,161,36,43,16,63,197,21,8
U589,Dec,2025,465,4231.76,31,197,27,16,14,35,176,9,0
U465,Aug,2023,893,8147.49,28,354,121,34,19,43,322,10,5
U126,Feb,2024,264,2441.14,28,61,45,14,13,26,105,16,1
U147,Jul,2024,532,4824.73,30,187,48,43,16,58,180,18,7
U388,Aug,2025,712,6525.64,29,319,87,26,15,54,211,18,4
U366,Nov,2024,332,3052.07,30,115,44,15,8,33,117,17,2
U116,Jun,2024,791,7264.3,28,313,154,37,22,43,222,21,1
U299,May,2023,982,9220.56,31,385,61,49,48,50,389,16,7
U501,Nov,2023,952,8585.33,28,273,233,64,21,45,316,17,6
U507,Sep,2025,739,6932.11,31,216,133,54,18,78,240,16,8
U382,Mar,2025,934,8623.41,31,355,79,50,32,72,346,12,7
U569,Dec,2024,734,6839.63,31,238,55,50,30,36,325,15,3
U186,Oct,2023,695,6374.65,31,238,107,19,21,75,235,18,1
U350,Apr,2025,820,7528.86,29,310,80,51,24,62,293,8,1
U491,Sep,2025,818,7649.72,28,322,86,49,25,75,261,17,1
U370,Jun,2025,856,8010.77,30,229,101,45,31,82,368,8,5
U435,Aug,2024,568,5166.23,31,134,113,23,28,31,239,14,6
U217,Jul,2023,850,7717.74,31,232,147,66,21,73,311,21,5
U107,Nov,2025,995,9152.5,30,325,80,54,33,125,378,12,1
U237,Feb,2023,298,2789.31,30,85,49,18,13,13,120,24,3
U471,Mar,2025,516,4710.53,31,176,101,12,20,46,161,13,2
U276,Jan,2025,322,2981.98,30,68,30,20,11,26,167,23,3
U428,Sep,2023,519,4818.01,30,169,112,31,20,29,158,18,4
U598,Jul,2023,998,9292.85,29,291,172,47,41,69,378,17,6
U415,Jan,2023,792,7306.65,30,264,178,38,19,68,225,22,8
U315,Mar,2024,694,6357.72,28,212,66,29,28,63,296,14,1
U577,Apr,2025,656,6157.74,28,177,166,28,18,44,223,9,7
U182,Apr,2024,721,6665.31,28,307,108,43,15,55,193,19,2
U323,May,2023,719,6680.54,31,177,131,43,23,37,308,19,8
U578,Mar,2025,916,8370.4,28,339,132,62,30,39,314,23,3
U472,Mar,2024,514,4763.74,29,221,31,36,20,21,185,13,2
U523,Jan,2025,908,8265.63,28,303,202,58,23,65,257,10,5
