user_id,vehicle_count,vehicle_type,daily_distance_km,work_days,vacation_days,previous_month_liters,previous_bill,trip_frequency
U2356,3,Diesel,69,26,9,157,16160.19,Weekends
U2357,1,Petrol,72,25,0,160,15553.11,Weekdays
U2358,1,Diesel,67,23,9,122,12381.25,Daily
U2359,1,Petrol,100,23,12,213,20290.22,Daily
U2360,2,Diesel,101,22,3,221,22869.59,Daily
U2361,1,Petrol,117,24,9,268,28008.8,Daily
U2362,1,Petrol,94,25,9,186,18901.55,Daily
U2363,2,Petrol,85,26,10,160,16020.27,Weekdays
U2364,1,Diesel,107,26,7,238,24337.24,Daily
U2365,1,Petrol,91,17,1,178,17490.92,Daily
U2366,1,Petrol,68,26,12,142,14379.47,Weekdays
U2367,1,Electric,36,16,11,0,0.0,Daily
U2368,1,Diesel,83,19,10,166,16006.85,Rarely
U2369,1,Electric,17,15,7,0,0.0,Daily
U2370,1,Petrol,70,17,0,138,14098.27,Weekends
U2371,1,Petrol,23,15,14,49,4866.57,Weekends
U2372,2,Diesel,28,17,0,50,5194.6,Weekends
U2373,1,Petrol,113,18,3,221,21684.38,Daily
U2374,1,Diesel,92,21,6,180,17176.38,Weekends
U2375,1,Petrol,15,26,8,32,3247.96,Daily
U2376,3,Petrol,63,26,4,123,12526.61,Daily
U2377,1,Petrol,90,19,1,190,19101.82,Daily
U2378,1,Petrol,19,19,11,40,4073.33,Daily
U2379,2,Petrol,14,15,6,29,2906.89,Daily
U2380,2,Petrol,45,22,10,94,9581.07,Daily
U2381,1,Electric,31,18,1,0,0.0,Daily
U2382,2,Petrol,64,24,8,127,12532.86,Weekdays
U2383,1,Diesel,77,19,8,160,15537.31,Daily
U2384,1,Diesel,56,16,2,102,9791.31,Weekdays
U2385,1,Diesel,32,26,12,71,6911.21,Rarely
U2386,1,Petrol,69,15,7,152,14730.79,Daily
U2387,2,Diesel,21,23,10,41,4293.98,Weekdays
U2388,1,Diesel,99,16,3,206,20160.28,Rarely
U2389,1,Diesel,48,20,2,108,10509.44,Daily
U2390,2,Diesel,14,15,0,27,2790.42,Daily
U2391,2,Electric,67,15,4,0,0.0,Weekends
U2392,1,Diesel,105,23,12,193,19148.43,Weekends
U2393,1,Petrol,97,18,13,199,19787.75,Weekdays
U2394,1,Diesel,86,23,10,192,19039.75,Daily
U2395,2,Petrol,51,25,3,105,10317.89,Weekends
U2396,2,Diesel,42,19,0,88,8611.98,Daily
U2397,3,Petrol,107,21,9,241,25020.52,Daily
U2398,1,Petrol,117,15,7,252,24347.5,Daily
U2399,1,Diesel,74,20,7,158,15296.08,Daily
U2400,1,Diesel,108,22,12,226,22762.09,Weekdays
U2401,1,Petrol,80,15,7,169,16635.78,Weekends
U2402,1,Petrol,57,23,2,125,12401.91,Weekdays
U2403,3,Diesel,82,17,5,187,19273.24,Daily
U2404,1,Petrol,48,15,11,105,10923.81,Weekdays
U2405,1,Diesel,78,15,11,167,17185.22,Weekdays
U2406,2,Petrol,58,25,6,108,10513.72,Daily
U2407,1,Diesel,24,20,8,53,5554.38,Weekends
U2408,2,Diesel,83,25,4,179,17655.09,Weekends
U2409,1,Petrol,35,20,8,76,7348.49,Weekdays
U2410,1,Petrol,11,15,5,21,2099.89,Daily
U2411,1,Petrol,62,17,9,139,14213.15,Weekdays
U2412,1,Diesel,109,21,9,201,19262.37,Weekends
U2413,3,Petrol,14,24,9,26,2634.91,Daily
U2414,1,Diesel,14,17,3,29,3003.84,Weekends
U2415,1,Petrol,116,17,12,247,24111.6,Daily
U2416,1,Petrol,43,17,0,84,8562.22,Weekdays
U2417,1,Petrol,32,26,0,68,6731.94,Weekdays
U2418,2,Petrol,34,21,13,67,6642.47,Weekdays
U2419,1,Diesel,41,18,9,73,7139.99,Weekends
U2420,2,Diesel,71,18,4,133,13465.44,Daily
U2421,3,Diesel,118,17,12,264,26033.04,Daily
U2422,1,Petrol,47,24,13,89,9194.5,Weekdays
U2423,3,Electric,83,25,2,0,0.0,Daily
U2424,1,Diesel,89,23,4,190,19826.67,Daily
U2425,1,Hybrid,56,16,4,113,10919.34,Daily
U2426,1,Petrol,105,18,0,230,21882.64,Daily
U2427,2,Petrol,60,22,13,133,13218.16,Weekdays
U2428,4,Petrol,80,20,7,177,18105.12,Weekdays
U2429,1,Diesel,72,21,4,140,14668.44,Daily
U2430,2,Petrol,115,21,4,236,24268.88,Daily
U2431,1,Petrol,13,16,8,27,2721.75,Daily
U2432,1,Petrol,107,18,7,209,19910.08,Daily
U2433,1,Diesel,110,24,12,200,20651.08,Daily
U2434,3,Diesel,96,24,0,196,18967.2,Daily
U2435,1,Petrol,27,20,2,48,4586.69,Weekdays
U2436,1,Petrol,67,17,11,152,15732.55,Weekdays
U2437,1,Diesel,113,23,6,248,24964.3,Daily
U2438,1,Electric,65,18,0,0,0.0,Weekdays
U2439,1,Diesel,44,24,0,85,8403.56,Weekends
U2440,1,Hybrid,48,16,4,109,10448.24,Daily
U2441,2,Diesel,90,20,8,178,18045.66,Daily
U2442,1,Diesel,28,15,5,61,5967.28,Weekdays
U2443,1,Petrol,55,20,9,111,11506.36,Daily
U2444,1,Diesel,62,26,1,138,13603.76,Weekdays
U2445,2,Diesel,94,24,10,202,20189.16,Weekends
U2446,2,Diesel,98,15,8,177,16927.44,Daily
U2447,1,Petrol,37,22,5,72,7038.43,Weekdays
U2448,2,Petrol,20,19,4,41,4172.47,Weekdays
U2449,1,Petrol,26,20,4,58,5937.03,Daily
U2450,1,Petrol,117,16,14,216,21044.5,Daily
U2451,1,Petrol,61,16,11,128,12804.89,Weekends
U2452,1,Diesel,66,26,2,128,13206.44,Weekends
U2453,1,Petrol,118,23,13,264,26082.96,Weekdays
U2454,3,Petrol,111,17,5,242,23313.73,Weekends
U2455,2,Petrol,86,20,14,170,16884.18,Daily
U2456,2,Diesel,75,24,14,141,14241.89,Daily
U2457,1,Petrol,118,19,12,213,20250.76,Daily
U2458,1,Petrol,94,26,3,198,19500.16,Daily
U2459,2,Diesel,76,18,12,152,15363.3,Weekends
U2460,1,Petrol,74,24,11,144,15050.75,Rarely
U2461,1,Hybrid,34,16,9,77,7629.58,Weekends
U2462,1,Hybrid,107,22,13,217,20968.65,Weekdays
U2463,2,Petrol,27,24,14,58,5819.85,Daily
U2464,1,Petrol,36,21,1,67,6556.45,Daily
U2465,1,Diesel,90,25,12,162,15737.94,Daily
U2466,2,Petrol,110,16,2,220,22198.89,Weekdays
U2467,1,Petrol,111,20,8,236,24581.49,Daily
U2468,1,Petrol,61,22,10,125,12919.03,Weekends
U2469,1,Hybrid,113,21,10,253,24496.2,Weekends
U2470,1,Petrol,13,15,8,26,2669.13,Daily
U2471,2,Diesel,35,19,5,68,6616.31,Daily
U2472,1,Diesel,75,16,9,169,16546.29,Weekdays
U2473,1,Petrol,13,20,9,26,2709.21,Daily
U2474,2,Petrol,17,21,13,32,3331.54,Weekdays
U2475,2,Electric,62,21,8,0,0.0,Weekdays
U2476,2,Petrol,7,17,3,15,1434.63,Daily
U2477,1,Diesel,39,21,10,86,8422.08,Daily
U2478,1,Petrol,101,19,4,183,18449.65,Daily
U2479,4,Petrol,25,22,9,49,5084.68,Weekends
U2480,2,Petrol,68,26,5,147,14139.69,Daily
U2481,1,Petrol,99,22,12,225,22308.66,Weekends
U2482,1,Petrol,56,21,14,111,10846.64,Weekdays
U2483,1,Diesel,38,20,8,84,7992.54,Weekdays
U2484,3,Petrol,100,16,12,199,20474.01,Daily
U2485,1,Petrol,39,20,4,73,7528.7,Weekdays
U2486,1,Petrol,19,26,7,34,3305.22,Weekdays
U2487,1,Diesel,100,25,10,196,18916.43,Weekdays
U2488,2,Petrol,10,23,0,19,1832.47,Weekdays
U2489,2,Diesel,113,16,4,256,25507.7,Weekdays
U2490,1,Petrol,89,15,9,169,16471.58,Weekends
U2491,2,Petrol,101,25,0,201,20122.82,Daily
U2492,3,Petrol,36,19,9,65,6425.15,Weekends
U2493,1,Diesel,56,25,13,122,11847.29,Daily
U2494,1,Petrol,87,20,5,196,20092.34,Weekends
U2495,1,Petrol,101,17,6,193,18625.2,Weekends
U2496,2,Petrol,32,22,11,64,6591.3,Daily
U2497,1,Diesel,99,21,13,184,18513.06,Weekdays
U2498,1,Petrol,89,16,4,180,18597.67,Weekdays
U2499,2,Petrol,102,26,0,190,18059.04,Daily
U2500,1,Petrol,68,21,5,140,14348.86,Daily
U2501,3,Petrol,83,15,9,179,17097.21,Daily
U2502,1,Diesel,82,23,4,170,17765.17,Weekends
U2503,1,Diesel,23,21,5,44,4489.21,Weekends
U2504,2,Petrol,111,20,10,219,21506.18,Weekdays
U2505,2,Petrol,19,16,9,40,3927.94,Weekdays
U2506,1,Petrol,10,17,14,20,2072.3,Weekdays
U2507,2,Petrol,77,15,6,143,14876.06,Daily
U2508,3,Petrol,105,24,6,233,24212.37,Daily
U2509,1,Diesel,88,19,1,179,18452.65,Weekdays
U2510,4,Electric,102,23,14,0,0.0,Weekends
U2511,1,Electric,42,20,11,0,0.0,Weekdays
U2512,1,Diesel,30,19,2,68,6479.2,Weekdays
U2513,1,Diesel,86,26,11,166,15914.04,Weekdays
U2514,2,Diesel,96,17,5,216,21923.04,Daily
U2515,2,Petrol,55,19,2,110,10891.28,Weekdays
U2516,1,Diesel,77,22,1,153,15402.98,Daily
U2517,1,Petrol,100,26,3,215,20921.82,Daily
U2518,1,Petrol,57,16,4,102,10352.41,Weekdays
U2519,1,Diesel,60,19,10,118,11496.54,Weekdays
U2520,2,Petrol,63,20,9,122,12152.19,Daily
U2521,2,Petrol,74,24,8,165,16464.89,Weekdays
U2522,1,Hybrid,82,22,2,169,16355.26,Weekdays
U2523,3,Petrol,96,22,2,190,19714.79,Weekdays
U2524,1,Petrol,62,19,5,119,11930.73,Weekends
U2525,4,Hybrid,92,23,4,192,19904.22,Daily
U2526,2,Diesel,17,18,5,31,3026.39,Rarely
U2527,1,Petrol,47,26,6,90,8705.1,Weekdays
U2528,1,Petrol,80,23,10,155,14752.93,Weekdays
U2529,2,Petrol,55,25,2,115,11032.94,Weekdays
U2530,1,Diesel,23,21,14,45,4341.36,Daily
U2531,1,Diesel,25,20,12,51,4885.22,Daily
U2532,1,Petrol,95,18,4,201,20897.73,Weekdays
U2533,1,Petrol,87,16,7,198,20614.65,Weekdays
U2534,1,Petrol,28,22,3,61,6366.79,Weekdays
U2535,2,Electric,30,20,9,0,0.0,Daily
U2536,2,Petrol,49,26,1,106,10591.35,Daily
U2537,1,Diesel,32,17,3,72,7221.62,Daily
U2538,2,Petrol,114,21,1,233,22439.83,Weekdays
U2539,1,Diesel,86,24,2,172,16575.73,Daily
U2540,2,Hybrid,112,21,3,205,21059.15,Weekdays
U2541,2,Diesel,104,20,3,233,24128.85,Daily
U2542,1,Petrol,110,16,9,211,21700.75,Weekdays
U2543,2,Diesel,33,22,8,60,6200.75,Daily
U2544,1,Diesel,21,15,9,43,4203.93,Daily
U2545,1,Petrol,72,15,5,160,15945.71,Weekdays
U2546,2,Diesel,48,20,8,96,9560.83,Weekdays
U2547,1,Diesel,113,19,3,247,25923.35,Daily
U2548,1,Diesel,65,23,8,144,15046.82,Weekends
U2549,1,Diesel,97,26,10,196,19793.03,Daily
U2550,2,Petrol,72,21,12,150,14456.96,Daily
U2551,1,Petrol,78,16,8,161,15711.34,Daily
U2552,1,Petrol,29,26,5,65,6411.45,Daily
U2553,2,Hybrid,99,21,4,214,22198.67,Daily
U2554,2,Diesel,71,17,2,160,15473.01,Daily
U2555,1,Diesel,115,15,13,219,21286.25,Weekdays
U2556,1,Petrol,6,25,14,11,1083.43,Daily
U2557,1,Petrol,93,22,4,170,17725.75,Weekdays
U2558,1,Diesel,53,26,14,108,10804.12,Daily
U2559,1,Petrol,74,17,2,165,16742.28,Daily
U2560,2,Petrol,30,25,4,58,5734.59,Daily
U2561,2,Diesel,76,22,4,141,13660.82,Weekdays
U2562,1,Petrol,103,21,1,188,18278.87,Weekdays
U2563,1,Petrol,31,26,13,62,6387.66,Weekends
U2564,2,Petrol,93,16,13,175,18188.59,Daily
U2565,1,Petrol,22,15,8,43,4297.02,Weekdays
U2566,3,Electric,58,21,14,0,0.0,Weekdays
U2567,1,Petrol,5,15,6,9,927.71,Daily
U2568,1,Petrol,65,20,13,136,13835.41,Daily
U2569,2,Petrol,116,25,5,237,22611.87,Daily
U2570,1,Diesel,107,24,4,231,22755.21,Weekdays
U2571,2,Petrol,7,25,14,13,1323.68,Daily
U2572,1,Diesel,72,24,3,162,16319.36,Weekdays
U2573,1,Petrol,45,22,7,95,9954.16,Weekdays
U2574,2,Petrol,41,21,1,79,8189.23,Weekdays
U2575,1,Petrol,55,18,7,102,9750.93,Daily
U2576,2,Diesel,19,15,0,35,3579.02,Weekdays
U2577,1,Diesel,12,15,9,26,2557.44,Daily
U2578,1,Petrol,42,18,0,87,8858.41,Daily
U2579,2,Petrol,118,19,2,234,23674.31,Weekdays
U2580,1,Hybrid,87,26,4,171,17105.22,Daily
U2581,1,Petrol,60,21,13,133,13769.42,Daily
U2582,1,Diesel,51,18,5,114,11637.91,Daily
U2583,1,Petrol,94,24,3,196,20363.53,Daily
U2584,1,Hybrid,107,26,6,220,21519.53,Daily
U2585,2,Diesel,14,15,6,30,2954.44,Daily
U2586,3,Hybrid,106,25,1,230,23280.49,Weekdays
U2587,2,Diesel,82,24,1,164,17165.0,Daily
U2588,2,Petrol,53,21,1,97,9575.43,Rarely
U2589,2,Hybrid,45,16,14,98,9341.65,Daily
U2590,2,Petrol,87,25,13,163,16211.8,Daily
U2591,1,Petrol,34,16,14,61,6126.8,Weekdays
U2592,3,Diesel,9,22,1,19,1957.19,Daily
U2593,2,Diesel,99,26,12,206,21070.92,Weekends
U2594,1,Hybrid,75,24,8,168,17580.63,Weekdays
U2595,1,Petrol,87,24,13,177,18200.35,Daily
U2596,1,Diesel,35,24,4,79,7740.92,Weekdays
U2597,1,Diesel,56,19,10,110,11155.52,Daily
U2598,2,Petrol,107,24,7,231,23497.88,Rarely
U2599,1,Petrol,92,16,4,179,18791.46,Weekends
U2600,1,Petrol,102,19,12,183,17638.89,Weekdays
U2601,3,Petrol,27,22,10,53,5136.4,Daily
U2602,1,Electric,52,20,4,0,0.0,Daily
U2603,1,Diesel,113,17,0,211,21287.92,Daily
U2604,1,Diesel,44,22,5,90,8671.77,Daily
U2605,2,Electric,10,23,3,0,0.0,Daily
U2606,3,Petrol,42,19,14,77,7933.91,Weekends
U2607,1,Diesel,45,16,2,94,9336.83,Daily
U2608,2,Petrol,104,16,5,236,23743.22,Weekdays
U2609,1,Diesel,31,21,1,60,6247.63,Weekdays
U2610,3,Petrol,79,15,7,165,16614.78,Weekends
U2611,2,Hybrid,73,24,0,166,16116.29,Daily
U2612,2,Petrol,61,26,11,129,12697.72,Daily
U2613,1,Petrol,21,16,8,44,4413.13,Weekdays
U2614,3,Diesel,75,24,7,141,13613.41,Weekends
U2615,2,Petrol,95,18,0,194,19618.29,Weekends
U2616,1,Diesel,51,15,9,101,10604.24,Weekdays
U2617,2,Petrol,83,18,11,168,17056.26,Daily
U2618,1,Diesel,114,26,14,250,24681.03,Weekdays
U2619,2,Petrol,17,25,8,34,3342.79,Daily
U2620,1,Petrol,15,24,1,27,2816.53,Weekdays
U2621,2,Petrol,113,19,2,254,26343.65,Weekdays
U2622,1,Petrol,94,23,1,194,19346.38,Weekdays
U2623,1,Petrol,90,15,12,203,20002.43,Weekends
U2624,1,Petrol,96,26,13,200,20420.93,Weekdays
U2625,1,Petrol,28,19,7,51,5005.4,Daily
U2626,1,Petrol,97,16,1,201,19335.0,Daily
U2627,1,Diesel,77,23,9,160,15696.24,Weekends
U2628,1,Diesel,110,20,1,209,20762.68,Daily
U2629,1,Petrol,8,16,14,16,1560.87,Daily
U2630,1,Diesel,117,17,0,237,23028.85,Daily
U2631,2,Diesel,50,22,6,105,9981.45,Weekdays
U2632,1,Petrol,22,15,11,42,4254.95,Daily
U2633,3,Diesel,47,26,1,98,9912.16,Weekends
U2634,2,Petrol,84,17,9,161,15597.72,Rarely
U2635,2,Petrol,37,24,4,74,7728.3,Rarely
U2636,1,Petrol,97,15,4,180,17837.23,Daily
U2637,2,Diesel,107,25,2,194,18479.43,Weekends
U2638,1,Diesel,14,25,2,27,2624.34,Rarely
U2639,1,Petrol,77,22,12,149,15186.18,Weekends
U2640,1,Petrol,63,15,11,126,12224.04,Weekdays
U2641,2,Electric,35,19,2,0,0.0,Weekdays
U2642,1,Petrol,32,18,5,65,6576.51,Daily
U2643,1,Petrol,64,21,13,132,13224.23,Weekends
U2644,4,Hybrid,7,19,3,15,1539.19,Daily
U2645,2,Diesel,59,22,12,133,13662.6,Daily
U2646,1,Diesel,18,26,2,40,4183.97,Rarely
U2647,1,Diesel,62,25,1,114,10895.0,Daily
U2648,2,Diesel,93,15,12,196,18696.42,Daily
U2649,1,Petrol,19,19,2,41,4299.75,Rarely
U2650,1,Petrol,6,18,3,13,1318.83,Rarely
U2651,1,Petrol,28,17,5,58,5924.91,Daily
U2652,3,Electric,82,19,3,0,0.0,Weekends
U2653,2,Diesel,68,24,7,155,14833.21,Daily
U2654,2,Petrol,116,17,2,236,22798.2,Daily
U2655,2,Diesel,75,22,11,149,14791.52,Daily
U2656,1,Petrol,104,17,2,207,19893.06,Daily
U2657,1,Petrol,118,15,2,237,23572.81,Daily
U2658,1,Petrol,28,23,7,53,5332.61,Daily
U2659,1,Petrol,31,23,3,60,5700.2,Weekends
U2660,1,Diesel,41,20,0,93,8941.25,Weekdays
U2661,2,Petrol,106,24,1,210,20737.91,Weekends
U2662,1,Diesel,98,15,12,202,19297.73,Weekdays
U2663,2,Diesel,95,22,13,211,20326.75,Daily
U2664,1,Petrol,43,16,9,88,8563.98,Weekends
U2665,1,Electric,67,23,12,0,0.0,Weekends
U2666,1,Petrol,83,22,12,171,17467.37,Daily
U2667,1,Petrol,30,17,13,55,5297.98,Daily
U2668,2,Petrol,69,19,1,128,13104.59,Weekdays
U2669,1,Diesel,8,23,13,17,1760.36,Weekdays
U2670,1,Petrol,33,15,2,74,7512.09,Weekends
U2671,1,Petrol,5,23,5,10,954.37,Daily
U2672,1,Petrol,111,18,7,203,20179.53,Daily
U2673,1,Petrol,54,18,11,108,10972.87,Weekdays
U2674,2,Diesel,114,18,0,205,21480.95,Weekdays
U2675,3,Petrol,90,24,8,185,19335.85,Daily
U2676,1,Petrol,15,26,0,28,2770.8,Daily
U2677,2,Petrol,78,23,9,174,17601.72,Weekdays
U2678,1,Petrol,63,20,1,116,12053.35,Weekdays
U2679,1,Hybrid,66,25,2,118,12190.63,Daily
U2680,1,Petrol,85,22,6,172,17164.61,Daily
U2681,1,Electric,40,26,8,0,0.0,Weekends
U2682,1,Petrol,60,18,2,130,12528.23,Rarely
U2683,1,Petrol,115,17,7,259,25868.87,Daily
U2684,1,Diesel,94,15,14,171,17481.07,Daily
U2685,1,Petrol,116,24,8,231,24185.17,Weekends
U2686,1,Diesel,25,21,9,57,5906.23,Daily
U2687,3,Electric,17,18,6,0,0.0,Weekdays
U2688,1,Petrol,13,22,3,29,2963.74,Weekdays
U2689,1,Petrol,15,17,3,28,2740.95,Daily
U2690,1,Diesel,79,15,3,150,15275.21,Weekdays
U2691,1,Petrol,74,19,5,138,14028.81,Weekdays
U2692,1,Petrol,5,16,3,9,879.52,Weekdays
U2693,1,Petrol,74,17,4,160,15575.02,Daily
U2694,1,Petrol,81,20,8,152,14597.99,Rarely
U2695,1,Diesel,90,17,11,185,17668.5,Daily
U2696,1,Petrol,60,17,6,116,12015.8,Weekdays
U2697,1,Petrol,35,26,7,77,7353.38,Weekends
U2698,1,Diesel,90,20,4,162,15533.76,Daily
U2699,1,Petrol,41,19,4,78,7596.3,Weekdays
U2700,1,Petrol,51,24,12,107,11114.79,Rarely
U2701,2,Diesel,95,23,10,175,17207.65,Daily
U2702,1,Petrol,118,15,6,239,23163.4,Daily
U2703,1,Diesel,82,17,10,165,16855.67,Weekends
U2704,1,Diesel,51,17,12,113,11095.55,Daily
U2705,3,Petrol,73,25,13,154,15143.38,Daily
U2706,1,Petrol,62,20,11,131,13413.06,Weekends
U2707,1,Petrol,40,22,7,91,8874.0,Weekends
U2708,1,Petrol,36,17,8,82,8525.34,Rarely
U2709,1,Diesel,102,17,14,216,21732.67,Daily
U2710,1,Diesel,68,20,13,140,14052.96,Daily
U2711,1,Petrol,75,22,1,157,15330.66,Daily
U2712,2,Diesel,46,20,2,91,9404.94,Weekdays
U2713,1,Hybrid,52,26,11,119,11986.57,Weekdays
U2714,2,Electric,78,24,11,0,0.0,Daily
U2715,4,Petrol,118,17,1,229,22227.42,Daily
U2716,1,Petrol,85,18,9,155,15450.8,Weekdays
U2717,1,Petrol,34,15,6,61,6270.58,Weekdays
U2718,1,Electric,25,22,11,0,0.0,Daily
U2719,1,Petrol,64,18,1,122,12399.47,Weekends
U2720,1,Diesel,17,20,11,34,3402.09,Daily
U2721,3,Petrol,5,25,13,9,877.57,Weekdays
U2722,2,Petrol,69,17,14,145,14750.66,Weekends
U2723,1,Petrol,115,25,1,219,22956.11,Weekdays
U2724,1,Electric,37,26,13,0,0.0,Daily
U2725,2,Petrol,42,25,13,85,8212.82,Daily
U2726,3,Diesel,29,20,1,65,6242.17,Weekends
U2727,2,Petrol,30,26,14,61,5959.25,Daily
U2728,1,Petrol,81,25,11,162,16312.5,Weekdays
U2729,1,Petrol,63,23,12,131,13685.31,Rarely
U2730,1,Petrol,96,23,3,185,18128.46,Rarely
U2731,1,Petrol,37,24,0,73,7157.94,Weekdays
U2732,1,Petrol,105,17,1,200,19962.36,Weekends
U2733,1,Petrol,45,17,2,93,9689.24,Rarely
U2734,2,Petrol,34,18,6,73,7240.91,Daily
U2735,1,Electric,61,26,9,0,0.0,Daily
U2736,1,Hybrid,53,21,0,102,9856.39,Daily
U2737,1,Petrol,52,17,5,113,11251.43,Daily
U2738,1,Diesel,76,24,2,146,15038.99,Weekends
U2739,1,Hybrid,53,22,2,99,9693.44,Weekdays
U2740,1,Petrol,51,25,3,100,10012.52,Weekends
U2741,2,Diesel,60,22,12,125,12628.76,Weekdays
U2742,1,Hybrid,69,20,3,129,12836.11,Weekdays
U2743,1,Petrol,16,18,6,33,3198.26,Weekdays
U2744,1,Petrol,73,25,2,162,16883.23,Daily
U2745,3,Electric,92,26,7,0,0.0,Weekends
U2746,2,Petrol,10,25,7,20,2045.83,Daily
U2747,2,Petrol,93,19,10,178,18042.16,Weekdays
U2748,1,Petrol,69,26,12,136,14277.35,Daily
U2749,1,Petrol,29,16,6,52,5177.28,Weekends
U2750,1,Diesel,5,20,1,11,1091.75,Weekends
U2751,1,Diesel,36,17,4,72,7099.3,Weekdays
U2752,3,Electric,110,20,5,0,0.0,Weekdays
U2753,1,Petrol,110,26,11,205,20040.33,Weekdays
U2754,2,Petrol,7,19,9,15,1572.09,Daily
U2755,2,Petrol,53,16,3,118,12237.52,Daily
U2756,1,Petrol,23,26,12,49,4810.17,Weekdays
U2757,3,Petrol,64,19,9,144,14119.53,Daily
U2758,1,Electric,111,19,4,0,0.0,Daily
U2759,1,Diesel,33,23,13,67,6952.61,Daily
U2760,1,Petrol,54,25,8,113,11155.1,Daily
U2761,1,Diesel,6,22,10,12,1208.71,Daily
U2762,1,Petrol,77,26,6,171,17784.65,Daily
U2763,1,Petrol,60,26,1,114,11295.23,Daily
U2764,1,Diesel,21,21,10,39,4019.68,Daily
U2765,1,Petrol,64,26,0,123,12214.25,Weekdays
U2766,1,Electric,114,17,1,0,0.0,Rarely
U2767,1,Diesel,40,24,2,90,8938.07,Daily
U2768,1,Petrol,65,18,10,135,13355.22,Weekends
U2769,1,Diesel,21,20,1,43,4511.0,Daily
U2770,2,Petrol,53,17,10,111,11224.71,Weekdays
U2771,2,Petrol,80,25,2,168,16577.22,Weekdays
U2772,2,Petrol,64,23,9,120,11709.38,Weekdays
U2773,2,Petrol,24,22,14,51,4865.28,Weekdays
U2774,1,Diesel,54,20,10,109,11125.16,Daily
U2775,2,Petrol,7,18,10,14,1382.1,Daily
U2776,1,Diesel,47,21,14,85,8773.07,Weekends
U2777,1,Diesel,61,25,11,133,13118.95,Daily
U2778,2,Petrol,54,17,13,119,11749.26,Daily
U2779,1,Diesel,72,24,11,151,15521.56,Daily
U2780,2,Petrol,85,22,8,184,18380.62,Daily
U2781,2,Petrol,54,15,3,111,11527.23,Weekdays
U2782,2,Petrol,41,17,11,86,8677.52,Weekdays
U2783,3,Petrol,50,25,8,99,9643.24,Daily
U2784,1,Petrol,46,19,10,101,10168.95,Daily
U2785,1,Diesel,19,19,2,38,3611.52,Weekdays
U2786,1,Petrol,37,24,11,79,7751.79,Weekdays
U2787,1,Petrol,84,16,0,177,17183.08,Rarely
U2788,1,Electric,15,24,10,0,0.0,Weekends
U2789,2,Diesel,24,22,4,52,5010.74,Weekends
U2790,2,Diesel,106,19,9,217,21244.51,Weekdays
U2791,1,Petrol,28,21,9,61,5997.1,Weekdays
U2792,1,Diesel,68,21,13,139,13209.58,Daily
U2793,1,Diesel,84,19,1,191,18234.32,Weekdays
U2794,1,Diesel,98,22,3,213,20897.7,Daily
U2795,2,Diesel,102,23,1,192,18666.92,Weekends
U2796,1,Petrol,69,18,1,152,14617.7,Daily
U2797,1,Petrol,92,18,12,190,18342.91,Weekdays
U2798,1,Petrol,92,22,2,210,21704.63,Daily
U2799,1,Petrol,77,15,4,166,16904.31,Weekdays
U2800,1,Diesel,90,18,3,165,16473.79,Daily
U2801,1,Petrol,80,20,1,159,16550.11,Daily
U2802,1,Electric,21,18,14,0,0.0,Daily
U2803,1,Electric,93,20,10,0,0.0,Daily
U2804,1,Petrol,96,19,13,207,21369.4,Daily
U2805,2,Petrol,65,23,13,129,13065.49,Daily
U2806,1,Diesel,19,24,9,40,4192.67,Weekends
U2807,1,Electric,98,23,1,0,0.0,Daily
U2808,1,Petrol,55,18,13,102,9863.34,Daily
U2809,4,Petrol,31,18,5,59,6178.47,Rarely
U2810,1,Petrol,90,26,6,177,18488.6,Weekdays
U2811,2,Diesel,78,22,11,148,14612.94,Daily
U2812,1,Petrol,65,24,9,121,12684.29,Daily
U2813,1,Diesel,62,18,5,113,10775.5,Weekends
U2814,1,Petrol,35,16,6,78,7925.39,Daily
U2815,1,Petrol,95,16,0,184,17969.71,Daily
U2816,3,Petrol,16,15,5,31,2985.13,Weekdays
U2817,1,Petrol,50,19,10,95,9573.66,Daily
U2818,1,Petrol,35,20,2,71,6962.51,Weekends
U2819,1,Petrol,36,23,0,74,7523.45,Daily
U2820,1,Petrol,36,19,7,68,6827.19,Weekdays
U2821,1,Petrol,109,20,3,229,22654.03,Weekdays
U2822,1,Petrol,113,20,9,244,23623.65,Daily
U2823,2,Electric,103,17,7,0,0.0,Weekends
U2824,1,Petrol,57,26,9,119,12291.78,Rarely
U2825,1,Petrol,65,18,13,133,13433.01,Daily
U2826,3,Diesel,50,15,10,94,9503.89,Weekends
U2827,1,Electric,89,18,3,0,0.0,Daily
U2828,3,Petrol,78,15,3,171,16908.89,Weekends
U2829,1,Diesel,84,19,11,178,17724.28,Daily
U2830,2,Diesel,11,25,13,21,2202.8,Daily
U2831,1,Diesel,8,25,9,18,1844.94,Daily
U2832,2,Petrol,95,22,3,192,19066.67,Daily
U2833,4,Diesel,56,22,5,108,10753.88,Daily
U2834,1,Petrol,93,19,13,186,18599.32,Weekends
U2835,3,Diesel,35,24,8,75,7619.49,Weekends
U2836,1,Diesel,79,16,4,175,17440.43,Daily
U2837,1,Petrol,116,26,11,229,23326.35,Daily
U2838,1,Diesel,88,20,12,168,16513.04,Weekends
U2839,1,Petrol,40,15,9,84,8324.94,Daily
U2840,1,Diesel,58,21,13,131,13576.91,Daily
