user_id,month,year,units_consumed,state,city,electricity_provider,tariff_category,slab_rate_0_100,slab_rate_101_300,slab_rate_301_500,slab_rate_500_plus,fixed_charge,tax_percent,bill_amount
30818,Oct,2023,80.83,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,505.68
30922,Nov,2023,42.39,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,255.95
34893,Nov,2024,552.18,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,4436.14
29790,Sep,2024,135.36,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,658.66
31253,Sep,2023,107.17,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,862.79
22694,May,2026,250.4,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1308.82
33084,Oct,2025,52.69,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,417.25
33340,Jan,2023,808.99,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,9101.0
33932,Jan,2026,158.0,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1002.78
23628,Jun,2023,377.62,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,3862.17
29556,Feb,2025,36.18,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,378.43
30174,Aug,2025,781.14,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,5829.38
25451,Sep,2024,177.09,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,741.38
21664,Apr,2024,950.0,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,8659.27
29722,May,2024,115.29,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,812.86
30231,Nov,2024,152.84,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1309.76
25593,Aug,2025,434.12,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,2184.93
31495,Mar,2026,167.07,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1203.32
30430,May,2026,48.8,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,277.48
27393,Mar,2026,987.37,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,14949.65
33697,Dec,2023,80.26,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,301.01
33689,Oct,2024,321.08,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2978.87
21307,Mar,2024,117.81,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,718.62
32222,Mar,2025,430.02,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2618.02
26777,Dec,2025,37.92,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,346.01
30868,Jul,2023,94.91,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,761.73
33261,Jul,2023,59.47,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,317.79
25865,Jul,2026,87.51,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,702.99
29475,Oct,2025,437.3,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,4995.21
27527,Aug,2024,237.19,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1245.93
28902,May,2026,175.85,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,872.68
25576,May,2024,274.01,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2005.2
25531,Apr,2026,274.09,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1176.03
32937,Jul,2024,378.33,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,3968.8
24414,Oct,2023,589.64,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,4484.32
23749,Apr,2026,155.52,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,622.5
33546,Feb,2024,411.15,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,4028.44
32972,Apr,2024,50.1,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,280.22
20664,Aug,2025,309.86,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1375.67
21999,Sep,2026,140.82,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1020.99
27995,Mar,2024,160.78,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1043.61
31638,Jul,2025,101.25,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,475.82
31936,Dec,2024,95.02,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,761.2
33920,Sep,2026,142.99,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1035.23
21496,Nov,2023,185.66,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,952.39
23305,Apr,2026,261.0,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,2607.34
23764,Oct,2026,118.83,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,575.53
25233,Mar,2024,168.69,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1082.8
21854,May,2024,374.38,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1834.61
33809,Jan,2026,75.6,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,619.48
26586,Mar,2025,349.83,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1962.09
32852,Aug,2025,1916.54,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,29341.6
21292,Nov,2025,250.29,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1835.29
23582,Aug,2024,44.45,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,262.86
31650,Apr,2024,86.27,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,622.58
27555,Feb,2026,70.33,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,446.21
27281,Aug,2023,182.56,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1193.71
21637,Aug,2024,852.13,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,9345.22
23697,Oct,2026,47.57,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,389.89
31192,Apr,2026,242.01,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1023.79
31345,Mar,2023,463.27,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,3411.0
20699,Feb,2025,130.55,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,932.77
30353,Sep,2026,823.44,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,9224.37
32290,Jan,2026,450.65,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,4444.35
24738,Jul,2026,361.71,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1765.47
34556,May,2025,204.63,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,878.66
33878,Aug,2025,437.44,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,4904.79
20855,Apr,2023,209.16,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,2150.56
28165,Jul,2024,468.41,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,3753.59
25856,May,2025,37.66,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,338.21
27393,May,2024,840.17,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,9977.88
26529,Sep,2024,256.12,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1889.97
31667,Sep,2025,140.16,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,872.94
33950,Sep,2026,268.37,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2410.41
25250,Dec,2023,41.45,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,250.56
25173,Jun,2024,847.96,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,6512.9
21708,Jun,2026,133.37,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,1130.63
30970,May,2025,342.23,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2607.79
25792,Sep,2024,607.74,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,6534.57
29926,Oct,2024,936.69,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,7516.42
25536,Aug,2024,133.8,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1124.43
34583,Jul,2026,275.2,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1207.78
24932,Jul,2026,1165.92,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,13420.28
23511,Jun,2026,151.24,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,754.59
20203,May,2024,768.87,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,9126.51
31448,Apr,2024,62.3,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,252.02
24219,Mar,2023,547.71,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,4554.12
32689,Mar,2023,296.07,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2211.78
28959,Jun,2026,388.68,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,3703.38
24390,Apr,2026,170.27,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1452.96
22328,Dec,2025,2583.38,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,28314.91
28005,Dec,2026,143.34,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,1232.09
22932,Jun,2023,660.13,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,7617.09
27778,Mar,2023,35.89,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,222.02
20198,Apr,2023,169.2,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,1982.46
27126,Sep,2024,53.32,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,487.31
21931,May,2024,219.89,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,938.77
31775,Jul,2026,47.29,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,398.48
26288,Oct,2025,73.95,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,379.43
28801,Feb,2025,165.8,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,682.02
31465,May,2025,31.78,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,151.66
29340,Sep,2024,70.77,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,596.33
24283,Nov,2023,1485.55,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,16743.53
31590,Mar,2023,228.02,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1155.59
22512,Sep,2024,284.24,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1482.88
29987,Nov,2025,418.19,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,4415.07
20660,Jun,2025,451.44,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,4493.9
22812,Apr,2026,115.76,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,708.32
27099,Jul,2026,531.85,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,5645.66
34244,Aug,2025,231.41,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,2627.38
26547,Jun,2024,398.72,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,5367.16
29562,May,2025,724.64,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,8382.01
21987,Jun,2026,42.7,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,322.93
33823,May,2025,875.86,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,7131.64
28339,Aug,2024,502.8,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,2710.21
31412,Jan,2023,252.16,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1819.86
22912,Nov,2024,426.47,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,4207.3
21735,Jul,2024,46.14,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,339.41
21844,Oct,2026,90.81,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,334.66
28681,Oct,2024,195.01,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1390.41
22977,Nov,2024,253.12,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2283.06
21960,Feb,2026,144.45,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,1727.81
25760,Sep,2026,109.59,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,418.92
26695,Jan,2023,44.92,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,332.17
22386,Nov,2025,256.12,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1124.97
31112,Oct,2024,114.93,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,923.21
24737,Jun,2026,1515.02,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,17110.1
21803,Sep,2023,96.27,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,462.12
28156,Jan,2025,463.06,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,3640.09
28121,Apr,2026,950.0,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,7514.27
26617,Apr,2025,313.08,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2296.32
34258,Sep,2025,125.08,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,788.35
34487,Nov,2024,166.6,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1414.88
25535,May,2024,587.21,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,3343.57
24062,May,2026,341.95,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,2955.07
31562,Jun,2025,167.05,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1197.71
33923,Jan,2026,204.63,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,860.69
20263,Jan,2026,150.35,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,750.64
34076,Sep,2025,42.37,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,365.04
26288,Mar,2026,233.28,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1715.48
34682,Apr,2025,84.75,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,616.22
28816,Jan,2025,1632.14,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,20351.13
29209,Sep,2025,117.28,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,722.65
31836,Aug,2025,621.75,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,6622.55
33169,Feb,2023,516.54,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,5451.9
22050,Aug,2025,1261.4,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,15301.45
25424,Jul,2024,146.9,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,933.71
34590,Nov,2024,152.65,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1110.66
31916,Jun,2024,381.67,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,2696.68
24549,Jan,2025,376.41,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,3934.77
23109,Jul,2024,1005.24,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,12109.28
33472,Oct,2023,460.47,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,4676.93
32283,Jul,2026,143.54,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1180.07
27159,Sep,2025,60.33,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,462.56
30249,Jan,2024,75.3,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,285.2
27401,Feb,2023,950.0,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,7983.63
23171,Nov,2026,2549.01,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,29938.57
29875,Sep,2023,58.93,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,241.44
22256,Sep,2024,950.0,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,7664.61
21155,Jun,2023,256.04,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2281.57
24500,Jun,2026,579.69,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,6352.61
26296,Apr,2024,71.3,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,272.69
26198,Apr,2026,88.49,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,618.32
31384,May,2023,322.15,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2447.66
29889,Mar,2025,1224.48,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,14039.12
32184,Jan,2025,79.6,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,648.96
32916,Jan,2025,783.82,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,5820.15
32875,Dec,2025,470.03,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,2457.76
21649,Jul,2026,1437.51,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,15352.83
25540,Jan,2025,154.96,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,1840.99
29638,Jan,2026,243.39,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1242.46
24200,Mar,2024,249.97,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2216.1
32116,Oct,2025,673.74,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,6470.5
28446,Apr,2026,105.32,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,630.7
31376,Apr,2025,181.96,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1332.76
22558,Feb,2025,402.38,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,4253.8
25593,Jan,2025,1398.44,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,14992.08
20099,Mar,2026,79.29,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,302.78
22201,Nov,2023,159.17,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1363.92
34173,Apr,2025,260.75,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1341.77
22962,Mar,2025,398.62,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,3931.52
34208,Aug,2024,310.46,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,4152.02
24974,Oct,2023,583.93,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,6171.45
24434,Jan,2026,747.71,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,10876.83
31970,Feb,2024,446.95,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,3212.05
22870,Jul,2025,343.79,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1590.15
31427,Apr,2024,71.05,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,279.24
31984,Aug,2024,54.85,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,493.05
20957,Nov,2025,133.5,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,1381.09
33993,Mar,2023,341.54,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,2333.75
32260,Jun,2023,39.97,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,243.58
28353,Sep,2024,663.39,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,5137.61
25700,Jan,2025,762.88,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,11033.87
26945,Jan,2026,320.47,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,2714.24
24494,Aug,2024,630.42,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,6840.54
29493,Mar,2026,200.51,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1484.07
24912,May,2024,128.3,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,901.02
23988,Jan,2024,92.64,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,436.77
29720,May,2025,40.8,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,245.57
26016,Nov,2025,226.07,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,981.99
33704,Jun,2026,569.51,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,3312.85
33447,Aug,2026,345.07,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,2385.03
21219,Mar,2023,50.12,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,209.15
24497,Mar,2025,524.24,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,4296.71
24736,Dec,2024,176.94,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1302.43
31297,Nov,2024,726.89,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,5710.37
30928,Nov,2023,200.33,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,829.81
24556,Oct,2025,42.8,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,190.23
29147,Sep,2024,51.71,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,361.63
