user_id,num_people,cooking_hours_daily,gas_stove_count,water_heating,cooking_type,vacation_days
U3066,2,2,2,Electric,Light,22
U3067,5,5,1,Gas,Moderate,19
U3068,7,7,1,Gas,Moderate,8
U3069,1,1,1,Gas,Heavy,22
U3070,3,3,1,Gas,Moderate,4
U3071,4,4,1,Gas,Light,6
U3072,2,2,1,Electric,Moderate,24
U3073,1,1,2,Electric,Heavy,25
U3074,7,7,2,Gas,Moderate,5
U3075,5,5,1,Gas,Moderate,16
U3076,1,1,2,Gas,Heavy,21
U3077,6,6,1,Gas,Moderate,16
U3078,5,5,1,Gas,Moderate,12
U3079,7,7,1,Electric,Light,11
U3080,3,3,1,Gas,Moderate,3
U3081,4,4,1,Electric,Light,29
U3082,7,7,1,Gas,Moderate,7
U3083,3,3,1,Electric,Light,4
U3084,2,2,2,Electric,Heavy,4
U3085,1,1,1,Solar,Heavy,12
U3086,6,6,1,Electric,Moderate,25
U3087,5,5,1,Solar,Light,10
U3088,5,5,1,Electric,Light,7
U3089,1,1,1,Electric,Moderate,7
U3090,6,6,2,Gas,Moderate,0
U3091,1,1,1,Gas,Moderate,12
U3092,2,2,1,Gas,Moderate,28
U3093,3,3,1,Gas,Moderate,4
U3094,7,7,1,Gas,Moderate,27
U3095,5,5,1,Electric,Moderate,20
U3096,2,2,1,Solar,Moderate,7
U3097,3,3,2,Gas,Moderate,16
U3098,2,2,1,Gas,Light,22
U3099,6,6,1,Solar,Light,22
U3100,5,5,1,Gas,Moderate,12
U3101,7,7,1,Electric,Light,8
U3102,1,1,1,Gas,Moderate,1
U3103,1,1,2,Electric,Moderate,18
U3104,3,3,1,Gas,Heavy,19
U3105,7,7,1,Electric,Moderate,16
U3106,4,4,1,Gas,Light,6
U3107,6,6,1,Gas,Light,29
U3108,3,3,1,Gas,Heavy,25
U3109,4,4,1,Gas,Light,2
U3110,2,2,1,Solar,Moderate,18
U3111,6,6,1,Electric,Moderate,18
U3112,2,2,2,Gas,Moderate,23
U3113,7,7,1,Gas,Moderate,8
U3114,5,5,1,Gas,Moderate,9
U3115,6,6,1,Electric,Heavy,28
U3116,4,4,1,Electric,Light,13
U3117,5,5,1,Gas,Heavy,17
U3118,1,1,1,Electric,Moderate,25
U3119,4,4,1,Electric,Heavy,14
U3120,3,3,1,Solar,Light,25
U3121,1,1,1,Solar,Light,0
U3122,1,1,1,Electric,Heavy,29
U3123,3,3,2,Electric,Heavy,24
U3124,6,6,1,Gas,Moderate,5
U3125,1,1,1,Electric,Moderate,29
U3126,7,7,1,Gas,Heavy,14
U3127,4,4,1,Gas,Light,24
U3128,5,5,1,Gas,Moderate,5
U3129,1,1,1,Electric,Heavy,17
U3130,4,4,2,Gas,Moderate,0
U3131,2,2,1,Gas,Moderate,29
U3132,4,4,1,Gas,Moderate,23
U3133,5,5,1,Gas,Moderate,2
U3134,4,4,1,Gas,Light,16
U3135,3,3,1,Electric,Heavy,15
U3136,5,5,2,Electric,Moderate,7
U3137,6,6,1,Gas,Heavy,27
U3138,2,2,2,Electric,Heavy,16
U3139,3,3,2,Electric,Light,7
U3140,6,6,2,Gas,Light,16
U3141,4,4,1,Electric,Moderate,24
U3142,5,5,1,Solar,Moderate,29
U3143,2,2,1,Gas,Moderate,8
U3144,3,3,1,Gas,Moderate,11
U3145,6,6,1,Solar,Moderate,28
U3146,6,6,2,Gas,Light,24
U3147,2,2,1,Gas,Moderate,18
U3148,7,7,1,Gas,Moderate,3
U3149,4,4,1,Gas,Moderate,20
U3150,2,2,1,Electric,Light,21
U3151,6,6,1,Gas,Moderate,24
U3152,1,1,2,Gas,Light,28
U3153,3,3,1,Electric,Moderate,10
U3154,2,2,2,Gas,Moderate,27
U3155,7,7,2,Gas,Light,3
U3156,6,6,2,Gas,Moderate,13
U3157,4,4,1,Electric,Moderate,13
U3158,6,6,2,Gas,Light,5
U3159,4,4,1,Gas,Light,28
U3160,2,2,1,Gas,Heavy,16
U3161,4,4,1,Gas,Moderate,1
U3162,5,5,1,Gas,Heavy,7
U3163,5,5,1,Gas,Moderate,3
U3164,5,5,1,Electric,Moderate,9
U3165,7,7,1,Gas,Moderate,6
U3166,7,7,2,Electric,Moderate,3
U3167,1,1,1,Gas,Light,15
U3168,7,7,1,Solar,Moderate,13
U3169,2,2,1,Gas,Moderate,15
U3170,6,6,1,Electric,Light,24
U3171,6,6,2,Gas,Light,8
U3172,1,1,1,Gas,Light,3
U3173,7,7,1,Gas,Moderate,28
U3174,4,4,1,Solar,Moderate,23
U3175,1,1,2,Gas,Heavy,5
U3176,4,4,1,Gas,Light,0
U3177,4,4,2,Electric,Light,6
U3178,3,3,1,Gas,Moderate,0
U3179,6,6,1,Electric,Heavy,18
U3180,5,5,1,Electric,Light,7
U3181,7,7,2,Electric,Moderate,24
U3182,4,4,1,Gas,Moderate,2
U3183,3,3,1,Gas,Light,0
U3184,6,6,1,Gas,Moderate,0
U3185,5,5,1,Electric,Light,6
U3186,4,4,1,Gas,Heavy,20
U3187,4,4,3,Gas,Moderate,12
U3188,1,1,1,Solar,Moderate,29
U3189,1,1,1,Gas,Moderate,0
U3190,6,6,2,Electric,Moderate,15
U3191,5,5,1,Solar,Moderate,21
U3192,4,4,1,Electric,Light,29
U3193,6,6,1,Electric,Moderate,21
U3194,6,6,1,Gas,Light,13
U3195,2,2,1,Gas,Moderate,3
U3196,7,7,1,Electric,Light,22
U3197,1,1,1,Gas,Moderate,22
U3198,5,5,1,Gas,Light,11
U3199,4,4,2,Electric,Heavy,24
U3200,6,6,2,Gas,Moderate,11
U3201,4,4,2,Solar,Moderate,16
U3202,2,2,2,Electric,Heavy,20
U3203,5,5,1,Electric,Moderate,14
U3204,6,6,2,Electric,Heavy,9
U3205,4,4,1,Electric,Light,2
U3206,1,1,1,Electric,Moderate,22
U3207,7,7,1,Gas,Moderate,19
U3208,2,2,1,Gas,Heavy,19
U3209,5,5,2,Electric,Light,28
U3210,2,2,2,Electric,Heavy,11
U3211,1,1,1,Gas,Moderate,0
U3212,5,5,2,Gas,Heavy,0
U3213,2,2,1,Gas,Moderate,9
U3214,3,3,1,Gas,Light,17
U3215,1,1,1,Solar,Heavy,14
U3216,1,1,1,Solar,Heavy,1
U3217,1,1,2,Gas,Moderate,16
U3218,3,3,2,Electric,Light,7
U3219,3,3,2,Gas,Light,21
U3220,4,4,1,Electric,Moderate,21
U3221,6,6,2,Gas,Light,25
U3222,7,7,1,Electric,Moderate,25
U3223,2,2,2,Gas,Moderate,8
U3224,4,4,1,Gas,Moderate,20
U3225,2,2,1,Gas,Light,19
U3226,7,7,1,Gas,Moderate,10
U3227,6,6,1,Gas,Moderate,5
U3228,3,3,1,Gas,Moderate,23
U3229,6,6,1,Gas,Moderate,13
U3230,3,3,1,Electric,Moderate,0
U3231,7,7,1,Electric,Moderate,6
U3232,6,6,1,Electric,Heavy,23
U3233,4,4,1,Solar,Moderate,8
U3234,5,5,1,Gas,Heavy,10
U3235,4,4,1,Gas,Moderate,23
U3236,2,2,1,Gas,Moderate,22
U3237,4,4,2,Electric,Light,15
U3238,7,7,2,Solar,Moderate,18
U3239,1,1,1,Gas,Moderate,1
U3240,2,2,2,Gas,Light,14
U3241,6,6,2,Gas,Moderate,2
U3242,2,2,3,Electric,Light,3
U3243,5,5,1,Gas,Moderate,19
U3244,3,3,1,Gas,Moderate,21
U3245,6,6,1,Gas,Moderate,27
U3246,2,2,1,Electric,Heavy,6
U3247,6,6,1,Electric,Moderate,11
U3248,6,6,1,Gas,Moderate,3
U3249,6,6,2,Electric,Moderate,9
U3250,3,3,3,Gas,Heavy,5
U3251,7,7,1,Electric,Moderate,24
U3252,4,4,1,Electric,Moderate,29
U3253,6,6,1,Gas,Light,21
U3254,1,1,2,Gas,Moderate,13
U3255,7,7,1,Electric,Light,2
U3256,5,5,1,Gas,Moderate,16
U3257,3,3,1,Electric,Heavy,10
U3258,2,2,1,Electric,Moderate,9
U3259,3,3,1,Electric,Moderate,25
U3260,2,2,1,Gas,Moderate,28
U3261,3,3,2,Gas,Moderate,20
U3262,2,2,3,Electric,Moderate,9
U3263,6,6,2,Gas,Moderate,9
U3264,4,4,2,Electric,Light,2
U3265,2,2,1,Electric,Light,23
U3266,2,2,1,Gas,Moderate,25
U3267,1,1,2,Electric,Moderate,14
U3268,2,2,2,Gas,Light,16
U3269,1,1,1,Gas,Moderate,26
U3270,5,5,1,Solar,Light,17
U3271,6,6,1,Solar,Light,18
U3272,1,1,1,Gas,Moderate,18
U3273,4,4,1,Solar,Moderate,11
U3274,7,7,1,Gas,Moderate,23
U3275,6,6,1,Gas,Moderate,4
U3276,1,1,1,Gas,Heavy,23
U3277,6,6,2,Solar,Moderate,26
U3278,6,6,1,Gas,Light,15
U3279,6,6,1,Gas,Moderate,29
U3280,5,5,1,Gas,Light,14
U3281,4,4,2,Electric,Heavy,14
U3282,3,3,1,Gas,Light,26
U3283,3,3,3,Gas,Moderate,5
U3284,1,1,1,Gas,Light,11
U3285,6,6,3,Gas,Heavy,1
U3286,1,1,2,Electric,Moderate,26
U3287,5,5,1,Gas,Heavy,19
U3288,5,5,1,Electric,Light,8
U3289,2,2,1,Gas,Light,3
U3290,5,5,1,Electric,Light,4
U3291,2,2,1,Gas,Heavy,20
U3292,4,4,1,Gas,Heavy,25
U3293,1,1,1,Gas,Light,7
U3294,7,7,1,Electric,Light,21
U3295,4,4,1,Electric,Moderate,9
U3296,5,5,1,Gas,Light,6
U3297,4,4,1,Electric,Light,21
U3298,4,4,1,Gas,Light,13
U3299,4,4,1,Gas,Light,29
U3300,5,5,1,Gas,Light,29
